frame,time_ps,protein_backbone_rmsd_A,ligand_heavy_rmsd_A,fixed_pocket_contact_count_4A,all_protein_contact_count_4A,fixed_pocket_min_distance_A,all_protein_min_distance_A,ligand_COM_to_fixed_pocket_center_A
67,680.0000020273559,1.5081475517093332,4.530120282311424,16,16,3.0292902924855785,3.0292902924855785,7.932197570800781
68,690.0000020571699,1.4913373063496125,4.886906234434547,10,10,3.3396264633985857,3.3396264633985857,8.395089149475098
69,700.000002086984,1.392473965082883,5.1964555006163335,11,11,3.559154255521166,3.559154255521166,8.559718132019043
70,710.0000021167981,1.4415044250617461,4.971433943015708,18,18,3.5280745497086268,3.5280745497086268,8.403960227966309
71,720.0000021466121,1.4693326783016762,4.471372912028699,23,23,3.1617944291283018,3.1617944291283018,7.72389554977417
72,730.0000021764262,1.5399691891943539,4.537236853594233,13,13,3.5421933448312055,3.5421933448312055,8.060537338256836
73,740.0000022062402,1.4649783598301842,3.834680002519864,8,8,3.446999735686163,3.446999735686163,7.926054954528809
74,750.0000022360542,1.579435461706271,4.165023312384004,14,14,3.562875539358833,3.562875539358833,8.198928833007812
75,760.0000022658684,1.4830580124802493,4.02585369111832,5,5,3.634192979464098,3.634192979464098,8.08716106414795
76,770.0000022956824,1.4692441796823124,4.064958812584684,11,11,3.3943031897206732,3.3943031897206732,8.164020538330078
77,780.0000023254964,1.491562478668191,3.6199631428408012,17,17,3.0313337782746346,3.0313337782746346,7.979268550872803
78,790.0000023553105,1.5966365963534794,4.995325907231501,9,9,3.119146499537914,3.119146499537914,9.12455940246582
79,800.0000023851246,1.5792061576133163,3.88441452598609,15,15,3.2103681628798353,3.2103681628798353,7.881037712097168
80,810.0000024149386,1.5664659245879042,4.353055494181792,8,8,3.28095393084696,3.28095393084696,8.407271385192871
81,820.0000024447527,1.5969272540854846,3.88754666006791,18,18,3.3517798989323606,3.3517798989323606,7.6769914627075195
82,830.0000024745667,1.6376822658208774,4.2354290111977475,7,7,3.2895384867662583,3.2895384867662583,8.513763427734375
83,840.0000025043807,1.7192065366674567,3.7385235700371715,10,10,3.2685091961647688,3.2685091961647688,7.939357757568359
84,850.0000025341949,1.6661227522062336,3.4469098356136487,13,13,3.5612667785501877,3.5612667785501877,7.812473297119141
85,860.0000025640089,1.6247220803201916,3.4283967180488353,15,15,3.183981582360473,3.183981582360473,7.6298675537109375
86,870.000002593823,1.6299084108901614,4.133290546262474,8,8,2.938848001742253,2.938848001742253,8.504952430725098
87,880.000002623637,1.597179790558901,3.8675349752178154,16,16,3.081547395606917,3.081547395606917,7.695786952972412
88,890.000002653451,1.6156400804895636,3.4583103631152983,17,17,3.1559352202324944,3.1559352202324944,7.823756217956543
89,900.0000026832652,1.6450850632696434,3.747401118590986,15,15,3.102981898403618,3.102981898403618,7.700784683227539
90,910.0000027130792,1.512923005387961,3.9841906280286117,15,15,3.3577326934940426,3.3577326934940426,7.98451042175293
91,920.0000027428932,1.5998190545897957,3.295942904685599,8,8,3.5003445268289863,3.5003445268289863,8.247726440429688
92,930.0000027727073,1.5471006640429954,4.444301230504372,10,10,3.4031204516795457,3.4031204516795457,8.33598804473877
93,940.0000028025214,1.6874430399427867,4.124879113388233,14,14,3.0287740743907547,3.0287740743907547,8.338261604309082
94,950.0000028323354,1.7360394740259755,4.243291656124889,12,12,3.284993453198468,3.284993453198468,8.243395805358887
95,960.0000028621495,1.662873340734012,4.304802159721769,13,13,3.1814401449997556,3.1814401449997556,8.43520450592041
96,970.0000028919635,1.739456921967634,4.272992838064593,15,15,3.101304149419685,3.101304149419685,8.223088264465332
97,980.0000029217775,1.7550604815172668,3.935432746883113,10,10,3.237094864836208,3.237094864836208,8.181055068969727
98,990.0000029515917,1.7953272115753085,4.579864995856876,3,3,3.7293393294562454,3.7293393294562454,8.999892234802246
99,1000.0000029814057,1.7778437409017147,4.616823367535026,16,16,3.2173354774303675,3.2173354774303675,8.189436912536621
100,1010.0000030112197,1.6484750199303462,3.6019043267442123,19,19,3.009456334746824,3.009456334746824,7.902198791503906
101,1020.0000030410338,1.7160965224282947,4.190696446996519,10,10,3.461642256494981,3.461642256494981,8.144254684448242
102,1030.000003070848,1.5854816627294284,3.9795776478531453,12,12,3.297029060615578,3.297029060615578,7.609725475311279
103,1040.0000031006618,1.5696611765729143,3.795639211194522,14,14,3.302157434829647,3.302157434829647,7.783431529998779
104,1050.000003130476,1.69615450752452,4.445889539312566,3,3,3.9726472364266323,3.9726472364266323,8.851527214050293
105,1060.0000031602901,1.6283616881417249,3.761344234781246,14,14,2.9688774762419414,2.9688774762419414,7.938483238220215
106,1070.000003190104,1.5980219868827419,3.9120567847588155,7,7,3.6345321186794686,3.6345321186794686,8.149725914001465
107,1080.0000032199182,1.6472439305910846,4.4197562011011575,26,26,3.546808956473611,3.546808956473611,8.270854949951172
108,1090.0000032497321,1.605760372146923,4.523645979815562,8,8,3.566275227335194,3.566275227335194,8.768940925598145
109,1100.0000032795463,1.6980901924889158,4.423686935998304,7,7,3.153381516497899,3.153381516497899,8.735633850097656
110,1110.0000033093604,1.7030211539441242,3.7855106639828855,14,14,3.19011381367818,3.19011381367818,7.751618385314941
111,1120.0000033391743,1.6881924921402958,4.399061842928878,12,12,3.4089179894312576,3.4089179894312576,7.4305596351623535
112,1130.0000033689885,1.75228985288594,3.952535751104634,15,15,2.9180827762027426,2.9180827762027426,7.664154052734375
113,1140.0000033988024,1.7112073804824783,4.186390518696653,18,18,3.2435230384425706,3.2435230384425706,6.949906349182129
114,1150.0000034286165,1.7886102615470838,4.001360852463995,19,19,3.3079883096170035,3.3079883096170035,7.511374473571777
115,1160.0000034584307,1.7748200837538906,4.710000543733739,7,7,3.6158168481422033,3.6158168481422033,8.400923728942871
116,1170.0000034882446,1.722008100770305,4.427234975725493,12,12,3.3863482505925715,3.3863482505925715,7.949969291687012
117,1180.0000035180587,1.6543283002087643,4.151841441436652,9,9,3.4051025601849614,3.4051025601849614,7.920270919799805
118,1190.000003547873,1.7942138481539605,4.3815241786014525,20,20,3.184803747899948,3.184803747899948,8.323091506958008
119,1200.0000035776868,1.8583644796555032,4.526727644617787,7,7,3.5991704949959744,3.5991704949959744,8.449847221374512
120,1210.000003607501,1.8507638613023218,4.22472716724502,14,14,3.564860282473379,3.564860282473379,8.466461181640625
121,1220.0000036373149,1.7707516318344518,4.361678667462194,12,12,3.493499443274751,3.493499443274751,8.597572326660156
122,1230.000003667129,1.817814888585494,4.929962898938332,5,5,3.465760523680684,3.465760523680684,8.83065128326416
123,1240.0000036969432,1.782415484502548,4.227695395813182,8,8,3.633989035461684,3.633989035461684,8.459787368774414
124,1250.000003726757,1.706841427099318,4.829192929628319,11,11,3.5716344725019917,3.5716344725019917,9.025362968444824
125,1260.0000037565712,1.8372653537540737,4.4277304912381075,11,11,3.3925574956888216,3.3925574956888216,8.676336288452148
126,1270.0000037863852,1.8443116702826574,4.3352020702455745,9,9,3.2483791582350774,3.2483791582350774,8.774964332580566
127,1280.0000038161993,1.8628473690692222,4.343749452282912,9,9,3.1849663170876052,3.1849663170876052,8.218284606933594
128,1290.0000038460134,1.9054669196163514,4.390553882256177,9,9,3.2856650532614604,3.2856650532614604,8.454813957214355
129,1300.0000038758274,1.877462808796388,4.047353849914346,16,16,3.6488752348343234,3.6488752348343234,7.843562126159668
130,1310.0000039056415,2.0087017329098193,4.111946226859752,14,14,3.0313943507667584,3.0313943507667584,7.9921393394470215
131,1320.0000039354554,1.8516422021458374,4.173710792665979,14,14,2.9817466869851486,2.9817466869851486,8.126344680786133
132,1330.0000039652696,1.8693039394211162,4.391775142810228,7,7,3.5564201899813686,3.5564201899813686,8.429471969604492
133,1340.0000039950837,1.9379242002054216,4.974817766874598,11,11,3.382860783987237,3.382860783987237,8.627339363098145
134,1350.0000040248976,1.8524540653501247,4.683020804742145,19,19,2.9126279452591652,2.9126279452591652,8.54063606262207
135,1360.0000040547118,1.8906012320269996,4.0624177981342475,19,19,3.2195239999261456,3.2195239999261456,7.918219089508057
136,1370.0000040845257,1.9126768956356939,4.47734534090704,10,10,3.143900266830369,3.143900266830369,8.515559196472168
137,1380.0000041143398,1.8630327622017415,4.545233817920552,6,6,3.7162402585497567,3.7162402585497567,8.742587089538574
138,1390.000004144154,1.8491705038846549,4.4622861157704286,9,9,3.2198656746509546,3.2198656746509546,8.684636116027832
139,1400.000004173968,1.9385555034311133,4.755834650349569,12,12,3.407861127852502,3.407861127852502,8.53506851196289
140,1410.000004203782,1.981132836061296,5.006453584605742,13,13,3.224132596345917,3.224132596345917,8.636641502380371
141,1420.0000042335962,2.0684005139560306,4.383488532818974,19,19,3.308700980354797,3.308700980354797,8.269355773925781
142,1430.0000042634101,2.0066395982379404,4.113192918770141,8,8,3.463363209300307,3.463363209300307,8.140978813171387
143,1440.0000042932243,1.977402225910295,3.8393488354444405,11,11,3.4377736485677306,3.4377736485677306,7.818850994110107
144,1450.0000043230382,1.8270587633905322,4.363139739569766,5,5,3.2660714966604867,3.2660714966604867,8.3995943069458
145,1460.0000043528523,1.9095378740732554,3.999125599446146,16,16,3.1239146734914667,3.1239146734914667,7.846450328826904
146,1470.0000043826665,1.9324546542797538,3.94429516531417,13,13,3.2489737124848475,3.2489737124848475,7.794985294342041
147,1480.0000044124804,1.9074551773912432,4.633794348171736,12,12,3.091516925305802,3.091516925305802,8.502042770385742
148,1490.0000044422945,2.0528152894206015,4.307560135562464,11,11,3.5703227862693514,3.5703227862693514,8.383378982543945
149,1500.0000044721085,1.8854960615648,4.430076756078652,16,16,3.578498523964621,3.578498523964621,7.956943511962891
150,1510.0000045019226,1.9282445828691652,4.996071999998374,20,20,3.127108483090759,3.127108483090759,8.599407196044922
151,1520.0000045317367,1.987646347284737,5.97144189200909,14,14,3.409664619045335,3.409664619045335,9.071892738342285
152,1530.0000045615507,2.129645052460728,4.956580887493939,16,18,3.4877215583347816,3.4877215583347816,8.493816375732422
153,1540.0000045913648,2.0527501191117214,4.773638835139382,15,15,3.183944234856999,3.183944234856999,7.900568962097168
154,1550.0000046211787,2.0991278055343083,4.589477922468506,11,11,3.174708022621595,3.174708022621595,8.201318740844727
155,1560.0000046509929,2.0286488183154647,5.54354949151734,15,15,3.2422529912816205,3.2422529912816205,8.786489486694336
156,1570.000004680807,1.9968317270027882,4.511568217523178,13,13,3.2015837030360306,3.2015837030360306,7.699552059173584
157,1580.000004710621,1.8500786423566826,4.71319855943146,21,21,3.3632395250733516,3.3632395250733516,7.89046573638916
158,1590.000004740435,1.8867227717007682,5.401390315571754,11,14,3.483357029363098,3.483357029363098,8.740184783935547
159,1600.0000047702492,1.9081726931029552,4.653553370225959,12,13,3.585866114755467,3.585866114755467,8.031726837158203
160,1610.0000048000632,1.8486778154555823,4.963284514238744,10,10,3.5116935494263313,3.5116935494263313,8.586347579956055
161,1620.0000048298773,1.9314224011670396,4.5572125652049085,22,22,3.303084315618739,3.303084315618739,8.409605026245117
162,1630.0000048596912,1.9676811684241169,4.5515128919261265,10,10,3.440461101566176,3.440461101566176,8.821578025817871
163,1640.0000048895054,2.0652805654596165,4.639521126636219,14,14,3.2841873879486285,3.2841873879486285,8.873749732971191
164,1650.0000049193195,1.9325440192711316,4.67358226097833,18,18,3.3382080475720137,3.3382080475720137,8.730637550354004
165,1660.0000049491334,1.9377995743729648,4.957760686224881,13,13,3.505441085496614,3.505441085496614,8.537489891052246
166,1670.0000049789476,1.8589125051667574,5.231299611586965,11,11,3.4972969112232093,3.4972969112232093,9.219879150390625
167,1680.0000050087615,2.058674914029523,5.25301808382666,5,5,3.399222045884172,3.399222045884172,9.067646026611328
168,1690.0000050385756,1.9883360723336043,4.7977377867980735,19,20,3.308349977155173,3.308349977155173,8.373010635375977
169,1700.0000050683898,2.0063823888610175,5.177661821531985,11,11,3.583891941894123,3.583891941894123,9.007448196411133
170,1710.0000050982037,2.153019715534309,5.359366863688245,13,14,3.293846711495931,3.293846711495931,8.588081359863281
171,1720.0000051280178,2.1550046382864334,6.0440201571903565,7,7,3.3089682983974193,3.3089682983974193,9.44666862487793
172,1730.0000051578318,2.0723896138277698,6.677278871757299,7,8,3.5027484644743567,3.5027484644743567,10.063920021057129
173,1740.000005187646,1.944767511143465,5.091818202385672,8,10,3.5525094457607462,3.5525094457607462,8.582091331481934
174,1750.00000521746,2.0313597182317893,5.774690491876625,10,12,3.4790631409639916,3.4790631409639916,9.113751411437988
175,1760.000005247274,1.9734727767449527,6.4734909232286,13,14,3.4636599284771146,3.4636599284771146,9.56368637084961
176,1770.0000052770881,2.1429657136328024,6.705330193843201,11,11,3.460191585254741,3.460191585254741,10.038780212402344
177,1780.000005306902,2.0715909304628544,6.025734818223276,18,18,3.2989004354742786,3.2989004354742786,9.456230163574219
178,1790.0000053367162,2.0872139354787302,6.2637741236901965,13,13,3.337050529915404,3.337050529915404,9.751677513122559
179,1800.0000053665303,2.169352560490367,6.874815491559934,8,8,3.4445398090123387,3.4445398090123387,10.275906562805176
180,1810.0000053963442,2.1144007256741926,6.581505144143657,4,4,3.701931224381162,3.701931224381162,10.110934257507324
181,1820.0000054261584,2.161098513883635,6.239473861442042,7,7,3.3159701978453247,3.3159701978453247,9.471339225769043
182,1830.0000054559725,2.224634121170011,6.393590424507814,8,8,3.596458561797694,3.596458561797694,9.787432670593262
183,1840.0000054857865,2.0604702295214756,6.200090253576076,16,16,3.3629246650878692,3.3629246650878692,9.500874519348145
184,1850.0000055156006,2.1885921348276356,5.701298107522251,8,10,3.505308282246374,3.355590483730797,8.753836631774902
185,1860.0000055454145,2.1470021649577697,5.943393322656228,7,8,3.6997905045806805,3.6997905045806805,8.984088897705078
186,1870.0000055752287,2.0904210354698733,5.625480507146149,10,13,3.2124860004645175,3.2124860004645175,8.4093656539917
187,1880.0000056050428,2.05421115716481,5.680387769004915,5,5,3.571282790431052,3.571282790431052,8.71697998046875
188,1890.0000056348567,2.0633733375175445,4.773184643430466,16,16,3.1405286763507916,3.1405286763507916,7.891107082366943
189,1900.0000056646709,2.0934257094651234,4.354415958135473,22,22,3.2461756383351306,3.2461756383351306,7.819460868835449
190,1910.0000056944848,2.1858812954101787,3.7491713660442385,17,17,3.399459410774176,3.399459410774176,7.609218597412109
191,1920.000005724299,2.036877091980846,4.296513721567637,16,16,3.1330121333627656,3.1330121333627656,7.925520896911621
192,1930.000005754113,1.9593372545418235,4.190550732931944,20,21,3.1529733148082038,3.1529733148082038,7.383720397949219
193,1940.000005783927,2.092737935233716,4.479821640551441,14,14,3.334411929309496,3.334411929309496,7.699040412902832
194,1950.0000058137412,2.1110653863743454,5.737320660106521,15,15,3.34709671238413,3.34709671238413,8.263874053955078
195,1960.000005843555,2.1652906564782093,4.673099865466674,27,29,3.300040130278354,3.300040130278354,7.6808648109436035
196,1970.0000058733692,2.149186394438363,4.743351183063811,13,13,3.3235278869379083,3.3235278869379083,7.954866409301758
197,1980.0000059031834,2.3099260598003277,3.7522766933652343,11,11,3.2158207846706475,3.2158207846706475,7.166297435760498
198,1990.0000059329973,2.2719259880771245,4.4204316187272275,10,10,2.9738538192336956,2.9738538192336956,8.11601734161377
199,2000.0000059628114,2.30676534773416,4.060405381554387,14,14,3.535931148288087,3.535931148288087,7.8448052406311035
200,2010.0000059926253,2.2814830859584956,4.531148840981896,8,8,3.4452482185888096,3.4452482185888096,8.076735496520996
201,2020.0000060224395,2.2115119838190354,3.85383188720002,12,12,3.2759158583605683,3.2759158583605683,7.771081924438477
202,2030.0000060522536,2.2260599785198347,3.8254233119031675,10,10,3.569689187260383,3.569689187260383,7.660885810852051
203,2040.0000060820676,2.231010642694852,4.063771120629066,21,21,3.1642658274246744,3.1642658274246744,7.632049083709717
204,2050.0000061118817,2.1093855133783808,3.588773989204289,17,17,3.3424775182166715,3.3424775182166715,7.497743606567383
205,2060.000006141696,2.119043095849838,3.8543876295421753,13,13,3.4271290149446965,3.4271290149446965,7.6397600173950195
206,2070.00000617151,2.1893234964921406,4.173885063659604,12,12,3.539379687771946,3.539379687771946,7.517454147338867
207,2080.0000062013237,2.3124824786533087,3.7078264142928914,17,18,3.3584955322981864,3.3584955322981864,7.395052433013916
208,2090.000006231138,2.4981447529720056,5.259780584532982,22,22,3.3717618156632634,3.3717618156632634,7.997744083404541
209,2100.000006260952,2.3117723294485595,4.500063704063209,13,14,3.541581680610523,3.541581680610523,7.629261016845703
210,2110.000006290766,2.3909577172924488,4.741145271659315,24,24,3.3966823497538337,3.3966823497538337,7.179727554321289
211,2120.0000063205803,2.396880256068112,5.113445727634518,11,11,3.2432092640489913,3.2432092640489913,7.835007667541504
212,2130.000006350394,2.2018895313901026,4.658695990193177,21,21,3.5260818490637367,3.5260818490637367,7.779324054718018
213,2140.000006380208,2.3661067884076017,4.226000057735648,16,16,3.2300297291950706,3.2300297291950706,7.81036901473999
214,2150.0000064100223,2.2962251169800076,4.1893594325270245,13,14,3.024385286853263,3.024385286853263,7.694192886352539
215,2160.0000064398364,2.2752356255102373,4.689354394558093,19,19,3.1908431820042957,3.1908431820042957,8.222382545471191
216,2170.0000064696505,2.2911650159518473,4.233910804291042,12,12,3.1080557636972332,3.1080557636972332,7.785917282104492
217,2180.0000064994642,2.103723147079563,4.9664324761921135,22,22,3.5659195012131026,3.5659195012131026,7.863285064697266
218,2190.0000065292784,2.103657213201805,4.452040027857997,9,9,3.30746475101034,3.30746475101034,8.137683868408203
219,2200.0000065590925,2.159242475854922,6.252559755618879,16,16,3.42501510210235,3.42501510210235,8.724682807922363
220,2210.0000065889067,2.1757836058018647,5.714688984892203,23,24,3.490617187992109,3.490617187992109,8.438485145568848
221,2220.000006618721,1.991193399544743,5.654808040231233,10,12,3.4279315416336416,3.4279315416336416,8.30531120300293
222,2230.0000066485345,1.9970216124759201,5.488209775944655,30,30,3.1820788846779853,3.1820788846779853,8.058903694152832
223,2240.0000066783487,2.015563778300601,4.153389087966476,14,16,3.4992282571061053,3.4992282571061053,7.694846153259277
224,2250.000006708163,2.083825834905319,4.400303206285265,15,15,3.061571607059976,3.061571607059976,8.030847549438477
225,2260.000006737977,2.15949464714807,3.937596107239049,18,18,3.4114353211887676,3.4114353211887676,8.047968864440918
226,2270.000006767791,2.049970864851293,4.800860438114515,13,13,3.210018829338228,3.210018829338228,8.669586181640625
227,2280.000006797605,2.2079868109747114,4.347088274448425,9,9,3.419956437475636,3.419956437475636,8.21047306060791
228,2290.000006827419,2.0281833157501894,4.2394960297758315,8,8,3.633943549404294,3.633943549404294,8.278905868530273
229,2300.000006857233,2.0289513230639082,4.760708502532696,18,18,3.2952835843364428,3.2952835843364428,8.43195629119873
230,2310.000006887047,2.1128566510409965,4.633701037480041,19,19,3.4396296798757606,3.4396296798757606,8.061055183410645
231,2320.0000069168614,2.0350531597721035,4.623313210169354,25,25,3.148827869894757,3.148827869894757,7.810140132904053
232,2330.000006946675,2.1555016878511926,4.663977268227075,20,20,3.229784170711197,3.229784170711197,7.816303253173828
233,2340.000006976489,2.3544377276479413,4.259815595207433,25,25,3.2041076801194017,3.2041076801194017,7.985494136810303
234,2350.0000070063033,2.365054593594109,4.410336340286042,11,11,3.412594801389089,3.412594801389089,7.773674011230469
235,2360.0000070361175,2.44392517084983,4.192789520467013,24,24,3.327653956221451,3.327653956221451,7.462723255157471
236,2370.0000070659316,2.3584077172456337,4.837140636557478,20,20,3.3595655313329034,3.3595655313329034,8.117398262023926
237,2380.000007095746,2.4276685557949063,4.994442408011378,10,10,3.5661762917933806,3.5661762917933806,8.742681503295898
238,2390.0000071255595,2.3229839191105195,4.393767565461973,16,16,3.1226453679628263,3.1226453679628263,8.317557334899902
239,2400.0000071553736,2.3294723014935412,4.914131496137483,18,18,3.3484230436038724,3.3484230436038724,8.283236503601074
240,2410.0000071851878,2.358414398300391,4.923672738275669,12,12,3.5632436643994017,3.5632436643994017,8.07349967956543
241,2420.000007215002,2.3379066268814017,4.729052516207,11,11,3.5239680524393835,3.5239680524393835,8.736501693725586
242,2430.000007244816,2.2324458029217853,4.45651411529445,13,13,3.358459875578657,3.358459875578657,8.803210258483887
