frame,time_ps,protein_backbone_rmsd_A,ligand_heavy_rmsd_A,fixed_pocket_contact_count_4A,all_protein_contact_count_4A,fixed_pocket_min_distance_A,all_protein_min_distance_A,ligand_COM_to_fixed_pocket_center_A
127,1280.0000038161993,2.2572935883349827,2.431047176384478,21,21,3.488793425872741,3.488793425872741,5.796825408935547
128,1290.0000038460134,2.2889344987210114,2.7891315085219306,20,20,3.4657534296050954,3.4657534296050954,5.999196529388428
129,1300.0000038758274,2.116677771903129,2.5079372361097714,8,8,3.5840195347740598,3.5840195347740598,6.062965393066406
130,1310.0000039056415,2.203036909962407,2.7671309948807923,7,7,3.3642731539310957,3.3642731539310957,6.728262901306152
131,1320.0000039354554,2.234466334761403,3.2007298873583183,9,9,3.4679195103842657,3.4679195103842657,6.214677810668945
132,1330.0000039652696,2.223859810458663,3.290969707994844,13,13,3.329387224777396,3.329387224777396,6.740274429321289
133,1340.0000039950837,2.273827860091297,2.952706542347108,9,9,3.3220444636377895,3.3220444636377895,6.326220512390137
134,1350.0000040248976,2.1679213860464763,3.273249158176993,12,12,3.5201324393983864,3.5201324393983864,6.918842315673828
135,1360.0000040547118,2.1326296447960176,3.914407374000033,6,6,3.6437208645617507,3.6437208645617507,7.250152587890625
136,1370.0000040845257,2.0679860225767115,3.5131691928777444,12,12,3.229206368892983,3.229206368892983,6.952022075653076
137,1380.0000041143398,2.048586824548849,3.9274486017070265,10,10,3.582478430058109,3.582478430058109,7.019857406616211
138,1390.000004144154,2.107247475443054,3.2464724864825194,13,13,3.578117975654452,3.578117975654452,7.412452697753906
139,1400.000004173968,1.9385579717945562,3.7851920957705807,9,9,3.513497797382668,3.513497797382668,7.573037624359131
140,1410.000004203782,2.064555032985044,3.729131047877918,11,11,3.575398597816153,3.575398597816153,7.352537631988525
141,1420.0000042335962,2.087603634878204,3.460768214361105,19,19,3.4117184493271084,3.4117184493271084,7.654637813568115
142,1430.0000042634101,2.0764498405658895,3.5236894907316776,6,6,3.449429175063705,3.449429175063705,7.777978897094727
143,1440.0000042932243,2.021100513347935,3.8346900409366724,8,8,3.6128154347026706,3.6128154347026706,8.393455505371094
144,1450.0000043230382,2.0433544111066597,3.35796091305857,19,19,3.1360937602815007,3.1360937602815007,7.632583141326904
145,1460.0000043528523,1.9264275081628666,2.975607352774007,16,16,3.3989326342464734,3.3989326342464734,7.079430103302002
146,1470.0000043826665,1.8871700778158818,3.9302359438352727,21,21,3.155761234894319,3.155761234894319,7.647650718688965
147,1480.0000044124804,2.008713695703594,3.9238055439672777,19,19,3.581875075639238,3.581875075639238,8.033342361450195
148,1490.0000044422945,1.9003162235690911,3.801489523611407,24,24,3.1932148522405375,3.1932148522405375,7.305426120758057
149,1500.0000044721085,1.8802616602400355,3.3871925719431286,15,15,3.1358969427768737,3.1358969427768737,7.169471740722656
150,1510.0000045019226,1.875574101243788,3.272767764341203,10,10,3.410286479124169,3.410286479124169,7.52345609664917
151,1520.0000045317367,1.8220429404760998,4.429188836801028,16,16,3.2592022517611356,3.2592022517611356,8.17296028137207
152,1530.0000045615507,1.9365111245411075,4.7742518668514125,10,10,3.6527670745870378,3.6527670745870378,8.150309562683105
153,1540.0000045913648,1.9075874254977148,4.121876573860269,9,9,3.514329722507935,3.514329722507935,7.767216205596924
154,1550.0000046211787,1.9619319976509075,3.928794224110776,16,16,3.404757330044514,3.404757330044514,7.478011608123779
155,1560.0000046509929,1.7635103842427333,3.4234258792854435,17,17,3.5051765028840696,3.5051765028840696,6.973080158233643
156,1570.000004680807,1.786171270836684,3.2752700096488376,11,11,3.7105247367079235,3.7105247367079235,6.999200344085693
157,1580.000004710621,1.7875697139271491,3.0594831660741013,13,13,3.4499072255482566,3.4499072255482566,6.914859771728516
158,1590.000004740435,1.7111310401214963,2.963307356902217,13,13,3.45416760366788,3.45416760366788,6.8501057624816895
159,1600.0000047702492,1.7855165824737724,3.0537097692295316,10,10,3.7086118360278886,3.7086118360278886,7.044188022613525
160,1610.0000048000632,1.7829855166904933,2.8894885033898525,13,13,3.5994970447196737,3.5994970447196737,6.733267307281494
161,1620.0000048298773,1.8059779662674667,2.817742632881388,10,10,3.53139875907322,3.53139875907322,6.932318687438965
162,1630.0000048596912,1.83352779228538,2.8505638111628686,16,16,3.4735420227874156,3.4735420227874156,6.7142229080200195
163,1640.0000048895054,1.8002860390157356,2.8338454267155826,19,19,3.4999556865879655,3.4999556865879655,6.388364315032959
164,1650.0000049193195,1.8017654764309396,3.0039475690158466,11,11,3.411237856421324,3.411237856421324,6.649804592132568
165,1660.0000049491334,1.919126667162258,3.1025684241642932,14,14,3.50791764223189,3.50791764223189,6.677189350128174
166,1670.0000049789476,1.874226994537603,2.873178140639534,16,16,3.257675371707213,3.257675371707213,6.582787990570068
167,1680.0000050087615,1.8321495034078406,3.424346401636583,13,13,3.588560629507288,3.588560629507288,6.967992305755615
168,1690.0000050385756,1.7927977999305922,3.0283022403751776,12,12,3.39191672527806,3.39191672527806,6.5547332763671875
169,1700.0000050683898,1.8407715220068173,3.6068394697798327,11,11,3.4043755090714622,3.4043755090714622,6.785980701446533
170,1710.0000050982037,1.7143549119686985,3.673493372916632,12,12,3.3405338998807133,3.3405338998807133,7.200538158416748
171,1720.0000051280178,1.7494648471589405,3.52969152065534,14,14,3.395672522068489,3.395672522068489,7.066588878631592
172,1730.0000051578318,1.7998443663718,3.5846127745952714,13,13,3.691003930820066,3.691003930820066,7.117238521575928
173,1740.000005187646,1.7908297637935393,4.402064338531788,15,15,3.3547147458898734,3.3547147458898734,7.822253227233887
174,1750.00000521746,1.705286597857347,4.289402104280199,13,13,3.3566542054211213,3.3566542054211213,7.20067834854126
175,1760.000005247274,1.864407835025536,3.910494474238918,12,12,3.25809681786292,3.25809681786292,6.806130886077881
176,1770.0000052770881,1.84296944794876,5.116701992487933,22,22,3.148421571086659,3.148421571086659,8.106627464294434
177,1780.000005306902,1.838566750674887,5.3656192639045495,13,13,3.530883525264928,3.530883525264928,8.4298734664917
178,1790.0000053367162,1.8345645658102152,4.90352079420345,6,6,3.542706115433675,3.542706115433675,7.452905654907227
179,1800.0000053665303,1.8871820772596597,5.107789028162113,10,10,3.2960331096196525,3.2960331096196525,8.057184219360352
180,1810.0000053963442,1.8706117722123763,4.349323984532585,20,20,3.4586204677184114,3.4586204677184114,6.223455429077148
181,1820.0000054261584,1.8578261085214354,4.150320132048212,20,20,3.3334468970830033,3.3334468970830033,6.466737747192383
182,1830.0000054559725,1.8876928868468088,4.1740909814205205,12,12,3.351519387278818,3.351519387278818,7.173915863037109
183,1840.0000054857865,1.8292427836888763,4.969672800076891,15,15,3.363884122722818,3.363884122722818,7.628384113311768
184,1850.0000055156006,1.8745524848408488,4.092324683498703,13,13,3.3602879872572706,3.3602879872572706,6.944293022155762
185,1860.0000055454145,1.8954101292151961,4.218034596584456,12,12,3.377088270157469,3.377088270157469,7.405519962310791
186,1870.0000055752287,1.8631992037324616,3.8001148981450266,13,13,3.348881995977488,3.348881995977488,7.191678524017334
187,1880.0000056050428,1.8268220666796182,3.9786821251415043,22,22,3.5001038080525606,3.5001038080525606,6.874746322631836
188,1890.0000056348567,1.9479660530213339,3.8935502995686484,15,15,3.259655191869723,3.259655191869723,6.6570725440979
189,1900.0000056646709,1.974945101076212,3.6221454591292304,4,4,3.764010466291368,3.764010466291368,7.182158946990967
190,1910.0000056944848,1.9660883844461141,3.1737281122164345,26,26,3.2657864398438003,3.2657864398438003,6.484371662139893
191,1920.000005724299,1.8907686566716464,3.2121112533941183,20,20,3.387159317486529,3.387159317486529,6.307027816772461
192,1930.000005754113,1.8989167254963175,2.5789791631716175,18,18,3.296303435515045,3.296303435515045,6.2719645500183105
193,1940.000005783927,1.77377712601274,3.208020065059618,16,16,3.511267149174905,3.511267149174905,7.021501064300537
194,1950.0000058137412,1.8444816887666864,3.1639613114861898,17,17,3.4325850738440775,3.4325850738440775,6.092965602874756
195,1960.000005843555,1.7133889935495623,3.379523822548208,13,13,3.4479251314106083,3.4479251314106083,6.8301849365234375
196,1970.0000058733692,1.5802104743541683,2.7183503470480463,22,22,3.448115605016653,3.448115605016653,6.725279808044434
197,1980.0000059031834,1.628413135190093,2.8103016829773075,16,16,3.3735464151948533,3.3735464151948533,6.304738521575928
198,1990.0000059329973,1.6193755529187053,3.072172645079608,19,19,3.624815904550257,3.624815904550257,6.554359436035156
199,2000.0000059628114,1.6803766390227846,2.8889074842194935,23,23,3.428076511609165,3.428076511609165,6.856975555419922
200,2010.0000059926253,1.5893799316970771,2.493687995993546,22,22,3.3520420157927533,3.3520420157927533,6.203798770904541
201,2020.0000060224395,1.5822922543509788,3.7540685498597575,15,15,3.5907910867002393,3.5907910867002393,6.956981182098389
202,2030.0000060522536,1.709237221227129,3.458590771991112,8,8,3.4693735695565255,3.4693735695565255,7.0538835525512695
203,2040.0000060820676,1.7052370911997154,3.2385402238774907,12,12,3.51719502586981,3.51719502586981,7.115480899810791
204,2050.0000061118817,1.7394162450772097,3.4816900779188633,24,24,3.4273118851989026,3.4273118851989026,7.068793296813965
205,2060.000006141696,1.7034079785491891,3.3656435649777774,15,15,3.6200738279357285,3.6200738279357285,7.008256912231445
206,2070.00000617151,1.8348734004515042,3.7919673261567777,19,19,3.541968974229752,3.541968974229752,7.095141410827637
207,2080.0000062013237,1.7906064078530186,4.018723178802327,10,10,3.66241333873592,3.66241333873592,7.511116027832031
208,2090.000006231138,1.72502096277346,3.690280309996905,12,12,3.314488112093478,3.314488112093478,7.118754863739014
209,2100.000006260952,1.6676212763109775,4.228068580879532,25,25,3.3621325301305216,3.3621325301305216,7.190690994262695
210,2110.000006290766,1.6494113459149016,4.719625376025736,13,13,3.4497992809390174,3.4497992809390174,7.875752925872803
211,2120.0000063205803,1.6458981657480771,5.219826793079556,6,6,3.593926876243533,3.593926876243533,8.694189071655273
212,2130.000006350394,1.6413001720826237,5.1294221792381975,6,6,3.604280149214871,3.604280149214871,8.597140312194824
213,2140.000006380208,1.689858363130194,5.1207351150367115,18,18,3.175106507248938,3.175106507248938,7.830792427062988
214,2150.0000064100223,1.687153998029582,5.116372795031517,18,18,3.3502178774041864,3.3502178774041864,8.061944007873535
215,2160.0000064398364,1.8235553943092975,5.168406480477906,12,12,3.5146245078289855,3.5146245078289855,7.94398832321167
216,2170.0000064696505,1.8858032862644083,4.904011065427379,21,21,3.3531449948149663,3.3531449948149663,7.8506951332092285
217,2180.0000064994642,1.9158401618648104,4.511138900361656,12,12,3.21299817781482,3.21299817781482,8.020829200744629
218,2190.0000065292784,1.930132105557628,4.842749539392254,16,16,3.129245551829357,3.129245551829357,7.950422763824463
219,2200.0000065590925,1.8987950550660555,5.137501959435767,7,7,3.5573006141715315,3.5573006141715315,8.669034004211426
220,2210.0000065889067,1.9333530098579554,6.334446595840681,17,17,3.1831861734640507,3.1831861734640507,9.454333305358887
221,2220.000006618721,1.9112872328162935,5.62922920647241,16,16,3.1651516378133224,3.1651516378133224,8.812633514404297
222,2230.0000066485345,1.8885273321225886,5.392201392270253,15,15,3.481083956471294,3.481083956471294,8.616131782531738
223,2240.0000066783487,1.8021559818208646,6.196593155171574,1,1,3.5363310246726662,3.5363310246726662,9.762555122375488
224,2250.000006708163,1.9345333915313034,4.877663598891181,13,13,3.360810907604948,3.360810907604948,8.34250259399414
225,2260.000006737977,1.938991649333818,5.970838242367054,16,16,3.4287448724628464,3.4287448724628464,8.932997703552246
226,2270.000006767791,1.8793081693714206,4.955574341711878,17,17,3.5598639611150595,3.5598639611150595,7.806473731994629
227,2280.000006797605,1.8175736414888977,5.261817560630143,14,14,3.320562140083613,3.320562140083613,8.277543067932129
228,2290.000006827419,1.8659076515218607,5.155742888418384,16,16,3.2921516751643742,3.2921516751643742,8.308237075805664
229,2300.000006857233,1.9097622499866238,5.777204381163614,17,17,3.1559831654245216,3.1559831654245216,8.865446090698242
230,2310.000006887047,1.893389388589618,6.430508123422105,7,7,3.7244354703505445,3.7244354703505445,9.160353660583496
231,2320.0000069168614,1.7637106792420452,6.226378317796382,9,9,3.49615971120665,3.49615971120665,9.224003791809082
232,2330.000006946675,1.858106274720774,6.213499577454684,8,8,3.3636553003991962,3.3636553003991962,8.90048885345459
233,2340.000006976489,1.8351073041115826,6.456134082304299,8,8,3.5932998955304836,3.5932998955304836,9.574028968811035
234,2350.0000070063033,1.9259544259211978,6.270348979749546,11,11,3.4654711254059682,3.4654711254059682,9.533332824707031
235,2360.0000070361175,1.8618664310290465,6.3545614165150015,10,10,3.5651621406436074,3.5651621406436074,9.734025001525879
236,2370.0000070659316,1.7600989136048297,6.391631432823403,19,19,3.2567015107750814,3.2567015107750814,9.227989196777344
237,2380.000007095746,1.704715447218401,6.287423869224366,9,9,3.4415850278059286,3.4415850278059286,9.32515811920166
238,2390.0000071255595,1.730768578674204,5.771077148138127,11,11,3.641265058632963,3.641265058632963,8.705265045166016
239,2400.0000071553736,1.947881141214357,6.18806201797487,11,11,3.5918314737919124,3.5918314737919124,9.232950210571289
240,2410.0000071851878,1.863913379197505,6.3358803763517475,7,7,3.4943225187920945,3.4943225187920945,9.546875
241,2420.000007215002,2.0098041712204058,7.127436565027872,3,3,3.9146935770183746,3.9146935770183746,10.45136833190918
