frame,time_ps,protein_backbone_rmsd_A,ligand_heavy_rmsd_A,ligand_protein_min_distance_A,ligand_protein_contact_count_4A
0,10.000000029814057,2.452450881656786e-07,6.334362951342744e-08,3.1265743016031884,43
1,20.000000059628114,0.7182352296487996,1.2452912315760933,3.1047508008037403,41
2,30.00000008944217,0.8837753434213503,2.5492613161426134,3.2035194272588674,21
3,40.00000011925623,0.8377438255175678,2.9620583392009774,3.1631080699422993,16
4,50.00000014907029,0.8869972268988363,2.778685136877695,3.267560659477525,22
5,60.00000017888434,1.004351477797364,2.2469721824528888,3.286246316596064,22
6,70.0000002086984,0.9077324669174252,2.448262684961925,3.3384147525354835,18
7,80.00000023851246,0.9157988755869473,2.5166582017096837,3.2337524252189045,17
8,90.00000026832652,1.1736301839831302,2.6356459311435882,3.0504561229669216,24
9,100.00000029814058,1.0099225954165332,2.9334832550480905,3.342349470948933,25
10,110.00000032795462,1.0090777011611587,3.7814062816515763,3.200204958589701,23
11,120.00000035776868,0.9208553345958577,4.424799914350111,3.0517601825789096,14
12,130.00000038758273,0.9974138758077192,3.576425599818486,3.4433970207193316,12
13,140.0000004173968,1.0044941420150117,4.5066780984012755,3.180695094268319,27
14,150.00000044721085,0.9965403830307182,4.737555179557928,3.3601298863036946,25
15,160.0000004770249,1.0563178127116297,4.744595506049932,3.3027384312663206,18
16,170.00000050683897,1.0863299469056835,5.804882345432946,3.156747232182187,22
17,180.00000053665303,1.173493993100037,5.6486445078902126,3.03680168996307,26
18,190.0000005664671,1.3953492419294888,5.961993774080301,3.2668666829465685,30
19,200.00000059628115,1.4658800889025836,6.240562034153027,3.2097457090918433,17
20,210.0000006260952,1.3543543388857506,6.255257263965497,3.2198291985937786,16
21,220.00000065590925,1.4025642946449226,72.64832727226435,4.523396864801111,0
22,230.0000006857233,1.227714119689873,6.636004010145109,3.2366238492445816,26
23,240.00000071553737,1.3118831074058195,7.0835621527832755,2.9096892847455464,32
24,250.00000074535143,1.2708405528290365,5.866636357487769,3.2838198712209823,17
25,260.00000077516546,1.3223205464774974,6.959672060617387,3.0518442513658504,32
26,270.00000080497955,1.444114457057449,72.03217216685557,3.5617351261173815,2
27,280.0000008347936,1.5087482831913872,73.02560173435725,4.818921255292773,0
28,290.00000086460767,1.460115804579835,73.35842943167683,3.6545821694004483,3
29,300.0000008944217,1.4144840812718815,6.684097629129461,3.2129852103458307,32
30,310.0000009242358,1.4585282085415703,5.528986098576732,3.1099699338151527,33
31,320.0000009540498,1.4703890882861685,6.466819066078521,3.1585185633332427,17
32,330.00000098386386,1.5257721860844362,6.770516419738126,3.148032905823447,23
33,340.00000101367795,1.5610483541618796,6.720887400608017,3.4314027747386917,29
34,350.000001043492,1.7768287891162367,7.155831980228226,2.9570433469562016,34
35,360.00000107330607,1.6421926859196636,72.00171791641074,4.4274227004539926,0
36,370.0000011031201,1.6085866175506345,72.27326461358993,4.516510836519828,0
37,380.0000011329342,1.8125845989598641,72.60043662305814,4.081826174566484,0
38,390.0000011627482,1.762444892866162,72.94090541099688,3.242948914707421,14
39,400.0000011925623,1.8244542155267611,72.8329116645115,3.8719675304330305,1
40,410.00000122237634,1.8125467181902815,72.86784000594437,4.707130180739876,0
41,420.0000012521904,1.914760479080981,72.73763138636237,4.853346607465053,0
42,430.00000128200446,1.9751374631240455,73.10956776798372,6.455368461880903,0
43,440.0000013118185,1.6859003033849433,72.56346232434484,4.957292987615815,0
44,450.0000013416326,1.8115883432410127,72.92790198478782,5.8529537492408545,0
45,460.0000013714466,1.747515811112377,72.25789126544063,5.78317730899008,0
46,470.0000014012607,1.7564552353915202,72.02494393529922,7.235096594512882,0
47,480.00000143107474,1.7402208247388309,70.74064112791459,7.7548712550858765,0
48,490.00000146088877,1.7967300194719216,72.55279871972328,9.515953143200768,0
49,500.00000149070286,1.7908019908336374,72.2739331530761,7.757097874088594,0
50,510.0000015205169,1.7434709787519622,72.17341332109662,7.499081819398897,0
51,520.0000015503309,1.8207635035236014,71.74245754178095,7.883829751201247,0
52,530.0000015801451,1.8155330024205887,71.69396744949202,6.729051488578076,0
53,540.0000016099591,2.010597810927506,70.93191810586589,9.830859860060109,0
54,550.0000016397731,1.9431698932600545,70.85528855499487,9.038037854289716,0
55,560.0000016695872,1.8898449861993594,71.14093993191115,6.8516494389302585,0
56,570.0000016994012,1.9126541575584093,71.70795587387482,8.732069285859431,0
57,580.0000017292153,2.002064123400351,71.22769894071038,8.467080965884806,0
58,590.0000017590294,2.012981719868898,71.45536753955997,8.111465447055705,0
59,600.0000017888434,2.048118561426214,71.28230887242815,7.4222764397186225,0
60,610.0000018186574,2.0468046522976673,71.14921497164161,8.463535057346494,0
61,620.0000018484716,2.094592307909008,71.33869066989405,10.379626572781044,0
62,630.0000018782856,2.1262092322706603,71.38932912798633,10.557215135760735,0
63,640.0000019080996,2.1914322082552733,70.63939538307756,10.957791272489127,0
64,650.0000019379137,2.1730032028601602,71.33243197584918,8.287225200341988,0
65,660.0000019677277,2.199904461779833,70.87174737340906,7.90895804467915,0
66,670.0000019975419,1.9395912460662892,70.40419953484854,7.353280653977541,0
67,680.0000020273559,2.114684960248592,70.38400964610926,7.967671097919391,0
68,690.0000020571699,1.9688115659871894,69.92749113110881,9.061336541757717,0
69,700.000002086984,2.0801500006362046,70.84945291561107,9.854224820367616,0
70,710.0000021167981,1.998614089367361,70.3900478821709,11.172896198449886,0
71,720.0000021466121,1.922544753465782,70.46128887552487,12.201621491912457,0
72,730.0000021764262,1.872179503819594,71.10689053425773,11.888839898526832,0
73,740.0000022062402,1.8457484231677452,71.24055241432062,11.029070512877551,0
74,750.0000022360542,1.8722733027612914,71.93679650156132,10.188216134154331,0
75,760.0000022658684,1.877016977673662,71.59242021797598,10.980783913494593,0
