candidate,protein_rmsd_mean_A,protein_rmsd_final2ns_mean_A,ligand_rmsd_mean_A,ligand_rmsd_final2ns_mean_A,fixed_contacts_mean,fixed_contacts_final2ns_mean,all_contacts_mean,all_contacts_final2ns_mean,fixed_min_distance_mean_A,fixed_min_distance_final2ns_mean_A,all_min_distance_mean_A,all_min_distance_final2ns_mean_A,com_to_pocket_mean_A,com_to_pocket_final2ns_mean_A,frames_fixed_contacts_ge5_pct,frames_fixed_contacts_ge10_pct,frames_all_contacts_ge5_pct,frames_all_contacts_ge10_pct,frames_fixed_min_distance_le4A_pct,frames_all_min_distance_le4A_pct
A3,0.07202462811327719,0.6122848112097744,0.3100004053145344,-0.5276342579899387,-1.14343691003386,-1.2187363273665883,-1.108991065530482,-1.1632749247227998,-0.9518445143620836,0.08890746105488542,-0.9519477993922288,0.033560219464807486,-0.4813403154688902,-0.8422261380882307,-1.2006732542373304,-1.4774980167458518,-1.2006732542373304,-1.4891428670981348,0.4999999999998934,0.4999999999998934
A7,-1.0436114864956214,-1.4229642885959852,-0.10984398481414182,0.13091218084286804,1.66722090901901,1.701473645465597,1.7372742174900089,1.739130702567684,1.7757129399737483,1.724005657569375,1.783081142613714,1.7419674974838157,1.5791921045126989,1.2277391076679232,1.044860694527141,1.2197762608454379,1.044860694527141,1.2002523430415852,0.4999999999998934,0.4999999999998934
A8,1.8202857353131414,1.2199008568362277,-1.1464269721446498,-0.7399999161168237,-0.6754169869862927,0.08094106751536013,-0.6311283888436743,0.0801273454171118,-0.8120047532315191,0.17857807481576957,-0.8086638351251924,0.17605617192708073,-0.6137443891369372,0.7111095975688378,-1.2006732542373304,-0.7251425802663828,-1.2006732542373304,-0.7310047514801138,-2.0000000000001066,-2.0000000000001066
A15,-0.0836865052284201,0.5124634954654308,-0.7778294052919397,-0.7565532967969769,-0.39601085019819554,-0.7584160913912834,-0.41910682103105523,-0.7755619630270943,0.3691771364144465,-1.0457017798109964,0.3494780045640482,-1.096389075511349,-1.1856112327063935,-1.4638287407206394,0.4491067897528956,0.09124310612623361,0.4491067897528956,0.13087857995932292,0.4999999999998934,0.4999999999998934
AC-5216,-0.7650123717023756,-0.921684874915457,1.7240999569362017,1.8932752900608747,0.5476438381993393,0.19473770577691307,0.42195205791520196,0.11957883976509577,-0.3810408087946028,-0.9457894136290428,-0.3719475126603358,-0.8551948133642991,0.7015038327995196,0.3672061735721084,0.9073790241946239,0.8916212300405632,0.9073790241946239,0.889016695577344,0.4999999999998934,0.4999999999998934
