Time [h],PeripheralVenousBlood-Analog6-Plasma (Peripheral Venous Blood) [µmol/l],ArterialBlood-Plasma-Analog6-Concentration in container [µmol/l],Brain-Analog6-Tissue [µmol/l],Liver-Analog6-Tissue (Liver) [µmol/l],Brain-Intracellular-Analog6-Concentration in container [µmol/l],Brain-Interstitial-Analog6-Concentration in container [µmol/l],Brain-BloodCells-Analog6-Concentration in container [µmol/l],Brain-Plasma-Analog6-Concentration in container [µmol/l],PeripheralVenousBlood-Analog6-Whole Blood (Peripheral Venous Blood) [µmol/l],ArterialBlood-Analog6-Whole Blood [µmol/l]
0.375,0.0006259611,0.0005954824,0.000004101464,0.0009109522,0.000003127857,0.0002370371,0.0001676023,0.0005965001,0.0004138164,0.000394183
0.3833333,0.0006181473,0.0005875461,0.000004121654,0.0008954355,0.00000316165,0.0002338026,0.0001653653,0.0005885254,0.0004086397,0.000388932
0.3916667,0.0006105853,0.0005798715,0.000004141836,0.0008804877,0.000003194985,0.0002306761,0.0001632021,0.0005808142,0.0004036301,0.000383854
0.4,0.0006032642,0.0005724474,0.000004162008,0.0008660839,0.000003227876,0.000227653,0.0001611096,0.0005733552,0.00039878,0.0003789418
0.4083333,0.0005961724,0.0005652627,0.000004182164,0.0008521986,0.000003260339,0.0002247287,0.0001590846,0.0005661371,0.0003940821,0.000374188
0.4166667,0.0005892997,0.0005583072,0.0000042023,0.0008388091,0.000003292387,0.000221899,0.0001571243,0.0005591497,0.0003895294,0.0003695858
0.425,0.0005826363,0.0005515711,0.000004222413,0.0008258931,0.000003324033,0.0002191598,0.0001552259,0.0005523831,0.0003851156,0.0003651287
0.4333333,0.0005761728,0.0005450449,0.000004242499,0.0008134291,0.000003355291,0.0002165071,0.0001533868,0.0005458277,0.0003808343,0.0003608105
0.4416667,0.0005699007,0.0005387198,0.000004262556,0.0008013976,0.000003386172,0.0002139373,0.0001516043,0.0005394747,0.00037668,0.0003566253
0.45,0.0005638113,0.0005325871,0.000004282579,0.000789779,0.000003416689,0.0002114468,0.0001498761,0.0005333153,0.0003726468,0.0003525674
0.4583333,0.0005578969,0.0005266388,0.000004302566,0.0007785556,0.000003446851,0.0002090322,0.0001482,0.0005273415,0.0003687298,0.0003486315
0.4666667,0.0005521501,0.0005208672,0.000004322514,0.0007677102,0.000003476671,0.0002066905,0.0001465737,0.0005215455,0.0003649239,0.0003448124
0.475,0.0005465635,0.0005152649,0.000004342422,0.0007572261,0.000003506158,0.0002044183,0.0001449952,0.0005159198,0.0003612243,0.0003411054
0.4833333,0.0005411307,0.000509825,0.000004362285,0.0007470882,0.000003535323,0.0002022131,0.0001434624,0.0005104574,0.0003576267,0.0003375058
0.4916667,0.0005358448,0.0005045405,0.000004382103,0.0007372808,0.000003564174,0.0002000718,0.0001419735,0.0005051515,0.0003541266,0.0003340089
0.5,0.0005306997,0.000499405,0.000004401873,0.0007277901,0.00000359272,0.0001979918,0.0001405266,0.0004999954,0.0003507199,0.0003306108
0.5083333,0.0005256899,0.0004944127,0.000004421594,0.0007186029,0.000003620971,0.0001959707,0.0001391201,0.0004949835,0.0003474029,0.0003273072
0.5166667,0.0005208099,0.0004895579,0.000004441265,0.0007097069,0.000003648935,0.0001940061,0.0001377524,0.0004901098,0.0003441721,0.0003240947
0.525,0.0005160541,0.0004848347,0.000004460881,0.0007010889,0.000003676619,0.0001920957,0.0001364218,0.0004853685,0.0003410237,0.0003209692
0.5333334,0.0005114174,0.0004802376,0.000004480444,0.0006927368,0.000003704032,0.000190237,0.0001351268,0.0004807542,0.0003379543,0.0003179272
0.5416667,0.0005068954,0.0004757621,0.000004499951,0.0006846407,0.00000373118,0.0001884283,0.000133866,0.000476262,0.000334961,0.0003149656
0.55,0.0005024837,0.0004714036,0.0000045194,0.0006767903,0.00000375807,0.0001866677,0.0001326382,0.0004718875,0.000332041,0.0003120813
0.5583333,0.0004981781,0.0004671571,0.000004538792,0.0006691754,0.00000378471,0.0001849531,0.0001314421,0.0004676259,0.0003291912,0.0003092712
0.5666667,0.0004939737,0.0004630181,0.000004558125,0.000661785,0.000003811105,0.0001832825,0.0001302762,0.0004634721,0.0003264087,0.0003065322
0.575,0.0004898672,0.0004589825,0.000004577397,0.0006546109,0.000003837263,0.0001816545,0.0001291395,0.0004594225,0.0003236911,0.0003038616
0.5833333,0.0004858549,0.0004550467,0.000004596608,0.0006476447,0.000003863188,0.0001800673,0.0001280309,0.0004554732,0.0003210359,0.000301257
0.5916666,0.0004819332,0.0004512066,0.000004615757,0.0006408781,0.000003888887,0.0001785195,0.0001269494,0.0004516201,0.0003184409,0.0002987157
0.6,0.0004780984,0.0004474584,0.000004634843,0.0006343022,0.000003914365,0.0001770093,0.0001258937,0.0004478595,0.0003159035,0.0002962352
0.6083333,0.0004743473,0.0004437987,0.000004653866,0.0006279097,0.000003939627,0.0001755354,0.000124863,0.0004441879,0.0003134218,0.0002938133
0.6166667,0.0004706768,0.0004402241,0.000004672824,0.0006216933,0.00000396468,0.0001740963,0.0001238562,0.0004406018,0.0003109934,0.0002914476
0.625,0.0004670838,0.0004367312,0.000004691717,0.0006156455,0.000003989527,0.0001726908,0.0001228726,0.000437098,0.0003086165,0.0002891361
0.6333333,0.0004635656,0.0004333173,0.000004710545,0.0006097603,0.000004014173,0.0001713176,0.0001219112,0.0004336735,0.0003062892,0.0002868768
0.6416667,0.0004601194,0.0004299792,0.000004729307,0.0006040309,0.000004038623,0.0001699755,0.0001209711,0.0004303253,0.0003040096,0.0002846676
0.65,0.0004567424,0.0004267141,0.000004748003,0.0005984509,0.000004062882,0.0001686632,0.0001200517,0.0004270504,0.000301776,0.0002825067
0.6583334,0.0004534321,0.0004235191,0.000004766631,0.0005930144,0.000004086953,0.0001673797,0.000119152,0.000423846,0.0002995866,0.0002803922
0.6666667,0.0004501862,0.0004203919,0.000004785192,0.000587716,0.000004110841,0.0001661238,0.0001182714,0.0004207098,0.0002974399,0.0002783226
0.675,0.0004470024,0.0004173299,0.000004803686,0.0005825504,0.000004134549,0.0001648947,0.0001174092,0.0004176391,0.0002953344,0.0002762961
0.6833333,0.0004438786,0.0004143308,0.000004822112,0.0005775123,0.000004158082,0.0001636912,0.0001165647,0.0004146316,0.0002932687,0.0002743111
0.6916667,0.0004408125,0.0004113922,0.00000484047,0.0005725969,0.000004181443,0.0001625125,0.0001157373,0.0004116851,0.0002912413,0.0002723663
0.7,0.0004378022,0.0004085121,0.000004858759,0.0005677993,0.000004204636,0.0001613577,0.0001149263,0.0004087972,0.0002892509,0.0002704601
0.7083333,0.0004348459,0.0004056884,0.00000487698,0.0005631153,0.000004227664,0.0001602259,0.0001141313,0.0004059661,0.0002872963,0.0002685912
0.7166666,0.0004319417,0.0004029191,0.000004895132,0.0005585407,0.000004250529,0.0001591164,0.0001133516,0.0004031896,0.0002853762,0.0002667584
0.725,0.0004290879,0.0004002023,0.000004913216,0.0005540712,0.000004273237,0.0001580283,0.0001125867,0.000400466,0.0002834896,0.0002649603
0.7333333,0.0004262828,0.0003975363,0.000004931231,0.0005497031,0.000004295788,0.0001569609,0.0001118361,0.0003977933,0.0002816353,0.0002631957
0.7416667,0.0004235247,0.0003949193,0.000004949176,0.0005454324,0.000004318187,0.0001559134,0.0001110994,0.0003951699,0.0002798121,0.0002614636
0.75,0.0004208123,0.0003923496,0.000004967053,0.0005412557,0.000004340436,0.0001548853,0.0001103759,0.000392594,0.0002780192,0.0002597628
0.7583333,0.0004181439,0.0003898256,0.000004984861,0.0005371695,0.000004362537,0.0001538759,0.0001096654,0.000390064,0.0002762556,0.0002580922
0.7666667,0.0004155183,0.0003873458,0.000005002601,0.0005331706,0.000004384495,0.0001528844,0.0001089673,0.0003875786,0.0002745203,0.0002564509
0.775,0.0004129341,0.0003849088,0.000005020271,0.0005292558,0.00000440631,0.0001519104,0.0001082813,0.0003851361,0.0002728124,0.0002548379
0.7833334,0.00041039,0.0003825132,0.000005037872,0.0005254222,0.000004427985,0.0001509532,0.0001076069,0.0003827351,0.0002711311,0.0002532523
0.7916667,0.0004078847,0.0003801577,0.000005055405,0.0005216668,0.000004449524,0.0001500124,0.0001069438,0.0003803744,0.0002694755,0.0002516932
0.8,0.0004054171,0.0003778409,0.000005072869,0.0005179869,0.000004470928,0.0001490873,0.0001062916,0.0003780527,0.0002678449,0.0002501597
0.8083333,0.0004029861,0.0003755616,0.000005090264,0.0005143799,0.000004492199,0.0001481775,0.00010565,0.0003757686,0.0002662386,0.000248651
0.8166667,0.0004005904,0.0003733186,0.000005107591,0.0005108431,0.000004513339,0.0001472825,0.0001050187,0.000373521,0.0002646557,0.0002471664
0.825,0.0003982291,0.0003711107,0.00000512485,0.0005073739,0.000004534351,0.0001464017,0.0001043972,0.0003713086,0.0002630955,0.000245705
0.8333333,0.000395901,0.0003689368,0.000005142041,0.0005039701,0.000004555237,0.0001455347,0.0001037853,0.0003691305,0.0002615574,0.0002442661
0.8416666,0.0003936053,0.0003667959,0.000005159163,0.0005006294,0.000004575999,0.0001446812,0.0001031827,0.0003669854,0.0002600407,0.000242849
0.85,0.0003913413,0.0003646873,0.000005176218,0.0004973502,0.000004596638,0.0001438407,0.0001025892,0.0003648727,0.000258545,0.0002414532
0.8583333,0.0003891078,0.0003626097,0.000005193205,0.0004941301,0.000004617156,0.0001430128,0.0001020045,0.0003627912,0.0002570696,0.000240078
0.8666667,0.000386904,0.0003605622,0.000005210125,0.000490967,0.000004637556,0.0001421972,0.0001014282,0.00036074,0.0002556138,0.0002387227
0.875,0.0003847289,0.0003585439,0.000005226977,0.0004878589,0.000004657838,0.0001413934,0.0001008602,0.000358718,0.0002541771,0.0002373867
0.8833333,0.000382582,0.0003565538,0.000005243763,0.0004848038,0.000004678006,0.000140601,0.0001003001,0.0003567244,0.000252759,0.0002360694
0.8916667,0.0003804621,0.0003545912,0.000005260481,0.0004818,0.00000469806,0.0001398198,0.00009974772,0.0003547584,0.0002513588,0.0002347703
0.9,0.0003783689,0.0003526554,0.000005277133,0.0004788463,0.000004718001,0.0001390494,0.00009920292,0.0003528193,0.0002499763,0.0002334889
0.9083334,0.0003763018,0.0003507457,0.000005293719,0.0004759411,0.000004737832,0.0001382897,0.00009866548,0.0003509064,0.000248611,0.0002322248
0.9166667,0.0003742598,0.0003488613,0.000005310239,0.0004730826,0.000004757554,0.0001375401,0.00009813517,0.0003490189,0.0002472624,0.0002309775
0.925,0.0003722423,0.0003470015,0.000005326693,0.0004702693,0.000004777168,0.0001368005,0.00009761176,0.0003471561,0.0002459301,0.0002297463
0.9333333,0.0003702487,0.0003451655,0.000005343081,0.0004674997,0.000004796676,0.0001360705,0.00009709508,0.0003453172,0.0002446135,0.000228531
0.9416667,0.0003682784,0.0003433527,0.000005359404,0.0004647725,0.000004816079,0.0001353499,0.00009658492,0.0003435015,0.0002433124,0.000227331
0.95,0.0003663307,0.0003415624,0.000005375662,0.0004620862,0.000004835379,0.0001346384,0.00009608112,0.0003417085,0.0002420262,0.0002261459
0.9583333,0.0003644053,0.0003397944,0.000005391855,0.0004594402,0.000004854576,0.0001339359,0.00009558356,0.0003399378,0.0002407548,0.0002249755
0.9666666,0.0003625017,0.0003380477,0.000005407984,0.000456833,0.000004873672,0.0001332421,0.00009509207,0.0003381886,0.0002394978,0.0002238193
0.975,0.0003606192,0.0003363221,0.000005424049,0.0004542633,0.000004892669,0.0001325567,0.00009460646,0.0003364604,0.0002382548,0.000222677
0.9833333,0.0003587573,0.0003346168,0.00000544005,0.00045173,0.000004911567,0.0001318795,0.0000941266,0.0003347527,0.0002370255,0.0002215482
0.9916667,0.0003569156,0.0003329314,0.000005455988,0.0004492322,0.000004930369,0.0001312104,0.00009365234,0.000333065,0.0002358095,0.0002204325
1,0.0003550937,0.0003312654,0.000005471862,0.0004467687,0.000004949073,0.000130549,0.00009318353,0.0003313966,0.0002346065,0.0002193296
1.008333,0.000353291,0.0003296183,0.000005487673,0.0004443387,0.000004967683,0.0001298954,0.00009272007,0.0003297474,0.0002334164,0.0002182393
1.016667,0.0003515073,0.0003279898,0.000005503422,0.0004419414,0.000004986199,0.0001292491,0.00009226183,0.0003281167,0.0002322387,0.0002171613
1.025,0.000349742,0.0003263794,0.000005519109,0.0004395756,0.000005004621,0.0001286102,0.00009180867,0.0003265041,0.0002310733,0.0002160952
1.033333,0.0003479949,0.0003247866,0.000005534733,0.0004372407,0.000005022952,0.0001279783,0.00009136049,0.0003249092,0.0002299199,0.0002150408
1.041667,0.0003462655,0.000323211,0.000005550296,0.0004349357,0.000005041192,0.0001273534,0.00009091716,0.0003233317,0.0002287782,0.0002139978
1.05,0.0003445534,0.0003216523,0.000005565798,0.0004326598,0.000005059343,0.0001267353,0.00009047858,0.000321771,0.0002276479,0.000212966
1.058333,0.0003428583,0.0003201101,0.000005581239,0.0004304122,0.000005077404,0.0001261238,0.00009004465,0.0003202269,0.000226529,0.0002119451
1.066667,0.0003411799,0.0003185841,0.000005596619,0.0004281925,0.000005095377,0.0001255188,0.00008961526,0.000318699,0.000225421,0.0002109348
1.075,0.0003395179,0.0003170738,0.000005611939,0.0004259997,0.000005113263,0.0001249202,0.00008919033,0.0003171869,0.0002243239,0.0002099351
1.083333,0.0003378718,0.000315579,0.000005627199,0.0004238331,0.000005131063,0.0001243277,0.00008876974,0.0003156904,0.0002232373,0.0002089455
1.091667,0.0003362415,0.0003140994,0.000005642399,0.0004216922,0.000005148778,0.0001237413,0.00008835342,0.000314209,0.0002221612,0.000207966
1.1,0.0003346266,0.0003126345,0.00000565754,0.0004195762,0.000005166408,0.0001231609,0.00008794126,0.0003127424,0.0002210952,0.0002069963
1.108333,0.0003330268,0.0003111841,0.000005672622,0.0004174845,0.000005183955,0.0001225863,0.00008753318,0.0003112904,0.0002200392,0.0002060361
1.116667,0.0003314419,0.000309748,0.000005687645,0.0004154166,0.000005201419,0.0001220174,0.00008712911,0.0003098527,0.0002189931,0.0002050854
1.125,0.0003298716,0.0003083259,0.00000570261,0.0004133721,0.000005218801,0.0001214541,0.00008672899,0.000308429,0.0002179567,0.0002041439
1.133333,0.0003283157,0.0003069174,0.000005717518,0.0004113502,0.000005236102,0.0001208963,0.00008633271,0.000307019,0.0002169297,0.0002032115
1.141667,0.0003267738,0.0003055223,0.000005732367,0.0004093505,0.000005253322,0.0001203438,0.00008594021,0.0003056224,0.000215912,0.000202288
1.15,0.0003252458,0.0003041404,0.000005747159,0.0004073723,0.000005270464,0.0001197966,0.00008555141,0.000304239,0.0002149035,0.0002013732
1.158333,0.0003237313,0.0003027714,0.000005761894,0.0004054153,0.000005287526,0.0001192546,0.00008516624,0.0003028686,0.0002139039,0.0002004669
1.166667,0.0003222302,0.000301415,0.000005776573,0.0004034789,0.00000530451,0.0001187176,0.00008478463,0.0003015109,0.0002129132,0.0001995689
1.175,0.0003207423,0.0003000712,0.000005791195,0.0004015628,0.000005321417,0.0001181857,0.00008440655,0.0003001656,0.0002119312,0.0001986793
1.183333,0.0003192674,0.0002987396,0.000005805762,0.0003996665,0.000005338247,0.0001176586,0.00008403191,0.0002988327,0.0002109577,0.0001977978
1.191667,0.0003178052,0.00029742,0.000005820272,0.0003977897,0.000005355002,0.0001171364,0.00008366066,0.0002975118,0.0002099927,0.0001969242
1.2,0.0003163555,0.0002961122,0.000005834728,0.0003959318,0.00000537168,0.0001166188,0.00008329273,0.0002962027,0.000209036,0.0001960584
1.208333,0.0003149182,0.0002948161,0.000005849129,0.0003940924,0.000005388285,0.0001161059,0.00008292805,0.0002949052,0.0002080875,0.0001952003
1.216667,0.0003134931,0.0002935313,0.000005863475,0.0003922713,0.000005404816,0.0001155976,0.00008256661,0.0002936193,0.0002071469,0.0001943498
1.225,0.0003120799,0.0002922578,0.000005877766,0.0003904679,0.000005421273,0.0001150937,0.00008220832,0.0002923445,0.0002062143,0.0001935067
1.233333,0.0003106786,0.0002909953,0.000005892004,0.0003886822,0.000005437658,0.0001145943,0.00008185314,0.0002910809,0.0002052895,0.0001926709
1.241667,0.0003092889,0.0002897437,0.000005906188,0.0003869136,0.000005453971,0.0001140992,0.00008150104,0.0002898281,0.0002043724,0.0001918424
1.25,0.0003079106,0.0002885029,0.000005920319,0.0003851618,0.000005470212,0.0001136084,0.00008115194,0.0002885861,0.0002034629,0.0001910209
1.258333,0.0003065437,0.0002872726,0.000005934397,0.0003834266,0.000005486383,0.0001131218,0.00008080582,0.0002873547,0.0002025608,0.0001902064
1.266667,0.000305188,0.0002860527,0.000005948422,0.0003817075,0.000005502483,0.0001126393,0.00008046262,0.0002861337,0.0002016662,0.0001893988
1.275,0.0003038433,0.000284843,0.000005962395,0.0003800044,0.000005518515,0.0001121609,0.0000801223,0.0002849229,0.0002007788,0.000188598
1.283333,0.0003025094,0.0002836434,0.000005976317,0.0003783169,0.000005534477,0.0001116865,0.00007978482,0.0002837222,0.0001998985,0.0001878038
1.291667,0.0003011863,0.0002824538,0.000005990186,0.0003766449,0.000005550371,0.0001112161,0.00007945015,0.0002825315,0.0001990254,0.0001870163
1.3,0.0002998737,0.0002812739,0.000006004005,0.0003749879,0.000005566196,0.0001107496,0.00007911822,0.0002813507,0.0001981593,0.0001862352
1.308333,0.0002985716,0.0002801038,0.000006017772,0.0003733458,0.000005581955,0.000110287,0.00007878902,0.0002801795,0.0001973,0.0001854605
1.316667,0.0002972798,0.0002789431,0.000006031489,0.0003717183,0.000005597647,0.0001098281,0.00007846251,0.0002790178,0.0001964476,0.0001846921
1.325,0.0002959982,0.0002777919,0.000006045155,0.0003701052,0.000005613273,0.000109373,0.00007813864,0.0002778656,0.0001956019,0.00018393
1.333333,0.0002947267,0.0002766499,0.000006058771,0.0003685062,0.000005628833,0.0001089216,0.00007781739,0.0002767227,0.0001947628,0.000183174
1.341667,0.0002934651,0.0002755171,0.000006072338,0.0003669212,0.000005644328,0.0001084738,0.00007749871,0.000275589,0.0001939303,0.0001824241
1.35,0.0002922133,0.0002743934,0.000006085856,0.0003653498,0.000005659758,0.0001080296,0.00007718259,0.0002744643,0.0001931044,0.0001816801
1.358333,0.0002909713,0.0002732787,0.000006099324,0.000363792,0.000005675125,0.000107589,0.00007686897,0.0002733486,0.0001922848,0.0001809421
1.366667,0.0002897389,0.0002721727,0.000006112743,0.0003622475,0.000005690427,0.0001071519,0.00007655784,0.0002722417,0.0001914716,0.0001802099
1.375,0.0002885159,0.0002710754,0.000006126115,0.000360716,0.000005705667,0.0001067182,0.00007624916,0.0002711435,0.0001906646,0.0001794835
1.383333,0.0002873024,0.0002699867,0.000006139438,0.0003591975,0.000005720844,0.000106288,0.00007594289,0.000270054,0.0001898638,0.0001787628
1.391667,0.000286098,0.0002689065,0.000006152713,0.0003576916,0.000005735959,0.0001058611,0.00007563901,0.0002689729,0.0001890691,0.0001780476
1.4,0.0002849029,0.0002678347,0.000006165942,0.0003561981,0.000005751013,0.0001054376,0.00007533748,0.0002679002,0.0001882805,0.000177338
1.408333,0.0002837167,0.0002667711,0.000006179122,0.000354717,0.000005766005,0.0001050173,0.00007503828,0.0002668358,0.0001874978,0.0001766339
1.416667,0.0002825395,0.0002657157,0.000006192256,0.0003532479,0.000005780937,0.0001046002,0.00007474137,0.0002657795,0.0001867211,0.0001759352
1.425,0.0002813713,0.0002646685,0.000006205344,0.0003517911,0.000005795809,0.0001041865,0.00007444678,0.0002647315,0.0001859503,0.0001752419
1.433333,0.0002802119,0.0002636293,0.000006218384,0.0003503462,0.000005810621,0.0001037759,0.00007415445,0.0002636915,0.0001851852,0.0001745539
1.441667,0.0002790612,0.000262598,0.00000623138,0.000348913,0.000005825373,0.0001033684,0.00007386434,0.0002626595,0.000184426,0.0001738712
1.45,0.0002779191,0.0002615746,0.00000624433,0.0003474913,0.000005840067,0.0001029641,0.00007357645,0.0002616352,0.0001836724,0.0001731937
1.458333,0.0002767855,0.0002605589,0.000006257234,0.0003460809,0.000005854703,0.0001025629,0.00007329072,0.0002606187,0.0001829244,0.0001725213
1.466667,0.0002756603,0.0002595509,0.000006270093,0.0003446818,0.00000586928,0.0001021646,0.00007300715,0.00025961,0.0001821819,0.0001718539
1.475,0.0002745434,0.0002585504,0.000006282908,0.0003432937,0.0000058838,0.0001017694,0.00007272569,0.0002586087,0.000181445,0.0001711915
1.483333,0.0002734347,0.0002575573,0.000006295677,0.0003419164,0.000005898263,0.0001013771,0.00007244633,0.0002576149,0.0001807134,0.0001705341
1.491667,0.0002723341,0.0002565717,0.000006308403,0.0003405498,0.00000591267,0.0001009877,0.00007216904,0.0002566284,0.0001799873,0.0001698815
1.5,0.0002712416,0.0002555932,0.000006321085,0.0003391937,0.00000592702,0.0001006012,0.0000718938,0.0002556492,0.0001792664,0.0001692338
1.508333,0.0002701571,0.000254622,0.000006333724,0.0003378482,0.000005941315,0.0001002176,0.00007162061,0.0002546773,0.0001785508,0.0001685908
1.516667,0.0002690806,0.0002536582,0.000006346319,0.0003365134,0.000005955554,0.00009983691,0.00007134947,0.0002537128,0.0001778405,0.0001679527
1.525,0.000268012,0.0002527015,0.000006358871,0.000335189,0.000005969738,0.00009945904,0.00007108034,0.0002527554,0.0001771354,0.0001673194
1.533333,0.0002669512,0.0002517518,0.000006371381,0.0003338747,0.000005983867,0.00009908394,0.00007081318,0.000251805,0.0001764355,0.0001666906
1.541667,0.0002658981,0.0002508091,0.000006383847,0.0003325704,0.000005997942,0.0000987116,0.00007054798,0.0002508616,0.0001757406,0.0001660665
1.55,0.0002648526,0.0002498732,0.000006396272,0.000331276,0.000006011964,0.00009834198,0.00007028472,0.000249925,0.0001750508,0.0001654469
1.558333,0.0002638146,0.0002489442,0.000006408655,0.0003299915,0.000006025932,0.00009797506,0.00007002337,0.0002489953,0.000174366,0.0001648319
1.566667,0.0002627841,0.0002480219,0.000006420996,0.0003287165,0.000006039848,0.00009761081,0.00006976392,0.0002480723,0.000173686,0.0001642213
1.575,0.000261761,0.0002471062,0.000006433296,0.000327451,0.00000605371,0.00009724918,0.00006950634,0.000247156,0.000173011,0.0001636151
1.583333,0.0002607452,0.0002461971,0.000006445555,0.0003261949,0.000006067522,0.00009689017,0.00006925061,0.0002462462,0.0001723407,0.0001630132
1.591667,0.0002597366,0.0002452945,0.000006457773,0.0003249481,0.00000608128,0.00009653372,0.00006899671,0.000245343,0.0001716753,0.0001624157
1.6,0.0002587354,0.0002443986,0.000006469951,0.0003237108,0.000006094988,0.0000961799,0.00006874467,0.0002444464,0.0001710146,0.0001618225
1.608333,0.0002577413,0.0002435091,0.000006482088,0.0003224828,0.000006108644,0.00009582865,0.00006849445,0.0002435563,0.0001703587,0.0001612336
1.616667,0.0002567543,0.000242626,0.000006494186,0.0003212639,0.000006122249,0.00009547992,0.00006824603,0.0002426725,0.0001697075,0.000160649
1.625,0.0002557744,0.0002417492,0.000006506244,0.000320054,0.000006135805,0.00009513369,0.00006799938,0.0002417951,0.000169061,0.0001600685
1.633333,0.0002548014,0.0002408787,0.000006518262,0.000318853,0.00000614931,0.00009478994,0.0000677545,0.000240924,0.000168419,0.0001594922
1.641667,0.0002538353,0.0002400144,0.000006530241,0.0003176607,0.000006162766,0.00009444865,0.00006751137,0.0002400591,0.0001677816,0.00015892
1.65,0.0002528761,0.0002391562,0.000006542181,0.0003164772,0.000006176173,0.00009410979,0.00006726997,0.0002392003,0.0001671487,0.0001583519
1.658333,0.0002519237,0.0002383042,0.000006554083,0.0003153023,0.00000618953,0.00009377334,0.00006703028,0.0002383477,0.0001665203,0.0001577878
1.666667,0.000250978,0.0002374581,0.000006565946,0.0003141359,0.000006202839,0.00009343928,0.00006679229,0.000237501,0.0001658963,0.0001572277
1.675,0.000250039,0.0002366181,0.000006577771,0.0003129781,0.0000062161,0.00009310759,0.00006655598,0.0002366604,0.0001652768,0.0001566715
1.683333,0.0002491066,0.000235784,0.000006589558,0.0003118285,0.000006229312,0.00009277825,0.00006632134,0.0002358257,0.0001646616,0.0001561193
1.691667,0.0002481808,0.0002349558,0.000006601307,0.0003106874,0.000006242478,0.00009245126,0.00006608837,0.000234997,0.0001640507,0.000155571
1.7,0.0002472615,0.0002341335,0.000006613019,0.0003095546,0.000006255596,0.00009212657,0.00006585706,0.0002341741,0.0001634442,0.0001550266
1.708333,0.0002463487,0.000233317,0.000006624694,0.0003084299,0.000006268667,0.00009180419,0.00006562736,0.000233357,0.0001628419,0.000154486
1.716667,0.0002454423,0.0002325062,0.000006636332,0.0003073133,0.000006281692,0.00009148408,0.00006539929,0.0002325457,0.0001622439,0.0001539493
1.725,0.0002445423,0.0002317012,0.000006647934,0.0003062047,0.00000629467,0.00009116622,0.00006517283,0.00023174,0.0001616501,0.0001534163
1.733333,0.0002436486,0.0002309018,0.000006659498,0.0003051042,0.000006307603,0.0000908506,0.00006494795,0.0002309401,0.0001610604,0.000152887
1.741667,0.0002427611,0.000230108,0.000006671027,0.0003040115,0.000006320489,0.00009053721,0.00006472466,0.0002301457,0.0001604749,0.0001523615
1.75,0.0002418799,0.0002293197,0.00000668252,0.0003029266,0.000006333331,0.00009022601,0.00006450292,0.000229357,0.0001598934,0.0001518397
1.758333,0.0002410049,0.000228537,0.000006693977,0.0003018494,0.000006346128,0.00008991699,0.00006428274,0.0002285737,0.0001593161,0.0001513215
1.766667,0.0002401359,0.0002277598,0.000006705399,0.00030078,0.00000635888,0.00008961015,0.00006406411,0.0002277959,0.0001587428,0.0001508069
1.775,0.0002392731,0.000226988,0.000006716786,0.0002997182,0.000006371588,0.00008930545,0.000063847,0.0002270236,0.0001581735,0.000150296
1.783333,0.0002384162,0.0002262216,0.000006728138,0.0002986639,0.000006384251,0.00008900288,0.00006363141,0.0002262567,0.0001576081,0.0001497886
1.791667,0.0002375653,0.0002254605,0.000006739454,0.0002976171,0.000006396871,0.00008870242,0.00006341732,0.0002254951,0.0001570467,0.0001492847
1.8,0.0002367204,0.0002247048,0.000006750737,0.0002965778,0.000006409448,0.00008840406,0.00006320473,0.0002247388,0.0001564892,0.0001487844
1.808333,0.0002358814,0.0002239543,0.000006761985,0.0002955458,0.000006421982,0.00008810779,0.00006299361,0.0002239878,0.0001559356,0.0001482875
1.816667,0.0002350482,0.000223209,0.000006773199,0.0002945211,0.000006434472,0.00008781357,0.00006278397,0.0002232421,0.0001553859,0.0001477941
1.825,0.0002342207,0.0002224689,0.000006784379,0.0002935036,0.00000644692,0.0000875214,0.00006257577,0.0002225015,0.0001548399,0.0001473042
1.833333,0.0002333991,0.000221734,0.000006795526,0.0002924934,0.000006459326,0.00008723127,0.00006236904,0.000221766,0.0001542978,0.0001468176
1.841667,0.0002325831,0.0002210041,0.000006806639,0.0002914902,0.000006471691,0.00008694315,0.00006216372,0.0002210357,0.0001537594,0.0001463344
1.85,0.0002317728,0.0002202793,0.00000681772,0.0002904941,0.000006484013,0.00008665702,0.00006195984,0.0002203104,0.0001532248,0.0001458545
1.858333,0.0002309681,0.0002195595,0.000006828767,0.000289505,0.000006496294,0.00008637289,0.00006175736,0.0002195901,0.0001526939,0.000145378
1.866667,0.000230169,0.0002188448,0.000006839781,0.000288523,0.000006508534,0.00008609074,0.0000615563,0.0002188749,0.0001521666,0.0001449048
1.875,0.0002293755,0.000218135,0.000006850763,0.0002875479,0.000006520733,0.00008581055,0.00006135664,0.0002181646,0.0001516431,0.0001444349
1.883333,0.0002285875,0.0002174301,0.000006861713,0.0002865797,0.000006532891,0.00008553231,0.00006115836,0.0002174593,0.0001511232,0.0001439683
1.891667,0.000227805,0.0002167301,0.000006872631,0.0002856182,0.00000654501,0.00008525599,0.00006096145,0.0002167588,0.0001506068,0.0001435048
1.9,0.0002270278,0.000216035,0.000006883517,0.0002846635,0.000006557088,0.00008498158,0.0000607659,0.0002160632,0.0001500941,0.0001430446
