Time [h],PeripheralVenousBlood-Analog3-Plasma (Peripheral Venous Blood) [µmol/l],ArterialBlood-Plasma-Analog3-Concentration in container [µmol/l],Brain-Analog3-Tissue [µmol/l],Liver-Analog3-Tissue (Liver) [µmol/l],Brain-Intracellular-Analog3-Concentration in container [µmol/l],Brain-Interstitial-Analog3-Concentration in container [µmol/l],Brain-BloodCells-Analog3-Concentration in container [µmol/l],Brain-Plasma-Analog3-Concentration in container [µmol/l],PeripheralVenousBlood-Analog3-Whole Blood (Peripheral Venous Blood) [µmol/l],ArterialBlood-Analog3-Whole Blood [µmol/l]
0.35,0.0004862093,0.0004838883,0.000003202209,0.00125627,0.000002461939,0.0001803119,0.0001981841,0.0004845826,0.0003513514,0.0003493465
0.3583333,0.0004805241,0.0004776031,0.000003220373,0.001235324,0.000002490115,0.0001779344,0.0001956104,0.0004782757,0.0003472145,0.0003448125
0.3666667,0.0004749944,0.0004714863,0.000003238435,0.001215001,0.000002517922,0.000175621,0.0001931059,0.000472138,0.0003431906,0.0003404002
0.375,0.0004696127,0.0004655331,0.000003256397,0.001195283,0.000002545369,0.0001733698,0.0001906684,0.0004661643,0.0003392744,0.0003361058
0.3833333,0.0004643733,0.0004597383,0.000003274261,0.001176151,0.000002572466,0.0001711788,0.000188296,0.0004603499,0.0003354618,0.0003319259
0.3916667,0.0004592708,0.0004540975,0.00000329203,0.001157584,0.000002599221,0.0001690464,0.0001859866,0.00045469,0.0003317489,0.0003278569
0.4,0.0004543004,0.0004486057,0.000003309704,0.001139565,0.000002625645,0.0001669706,0.0001837384,0.0004491798,0.0003281322,0.0003238956
0.4083333,0.000449457,0.0004432582,0.000003327284,0.001122075,0.000002651746,0.0001649498,0.0001815494,0.0004438145,0.0003246082,0.0003200384
0.4166667,0.0004447364,0.0004380506,0.000003344772,0.001105095,0.000002677532,0.000162982,0.0001794176,0.0004385897,0.0003211737,0.000316282
0.425,0.0004401346,0.0004329784,0.00000336217,0.001088608,0.000002703011,0.0001610658,0.0001773414,0.0004335009,0.0003178259,0.0003126233
0.4333333,0.0004356469,0.000428037,0.000003379477,0.001072597,0.000002728193,0.0001591993,0.0001753188,0.0004285436,0.0003145613,0.000309059
0.4416667,0.0004312687,0.0004232221,0.000003396696,0.001057048,0.000002753083,0.0001573809,0.000173348,0.0004237131,0.0003113766,0.0003055859
0.45,0.0004269982,0.00041853,0.000003413827,0.001041942,0.000002777691,0.0001556093,0.0001714275,0.0004190061,0.0003082705,0.0003022014
0.4583333,0.0004228306,0.0004139566,0.000003430871,0.001027265,0.000002802022,0.0001538829,0.0001695556,0.0004144183,0.0003052395,0.0002989025
0.4666667,0.0004187615,0.0004094978,0.000003447828,0.001013003,0.000002826085,0.0001522,0.0001677306,0.0004099454,0.0003022804,0.0002956862
0.475,0.0004147878,0.0004051499,0.000003464701,0.0009991433,0.000002849886,0.0001505592,0.000165951,0.0004055841,0.000299391,0.0002925499
0.4833333,0.0004109078,0.0004009097,0.000003481489,0.0009856686,0.000002873431,0.0001489595,0.0001642156,0.0004013308,0.0002965699,0.0002894913
0.4916667,0.000407117,0.0003967736,0.000003498194,0.0009725683,0.000002896726,0.0001473993,0.0001625227,0.0003971821,0.000293814,0.0002865077
0.5,0.000403412,0.0003927383,0.000003514815,0.0009598303,0.000002919779,0.0001458773,0.0001608711,0.0003931345,0.0002911208,0.0002835968
0.5083333,0.0003997914,0.0003888005,0.000003531356,0.0009474401,0.000002942594,0.0001443925,0.0001592594,0.000389185,0.0002884892,0.0002807563
0.5166667,0.0003962521,0.0003849573,0.000003547815,0.0009353866,0.000002965178,0.0001429437,0.0001576864,0.0003853303,0.000285917,0.0002779839
0.525,0.0003927914,0.0003812057,0.000003564194,0.0009236583,0.000002987536,0.0001415296,0.0001561509,0.0003815677,0.0002834022,0.0002752776
0.5333334,0.0003894071,0.0003775428,0.000003580494,0.0009122438,0.000003009674,0.0001401493,0.0001546518,0.0003778941,0.0002809431,0.0002726352
0.5416667,0.0003860967,0.0003739657,0.000003596716,0.0009011329,0.000003031596,0.0001388017,0.0001531877,0.0003743068,0.0002785381,0.0002700547
0.55,0.0003828581,0.0003704718,0.00000361286,0.0008903146,0.000003053309,0.0001374856,0.0001517577,0.0003708029,0.0002761855,0.0002675342
0.5583333,0.0003796893,0.0003670584,0.000003628928,0.0008797791,0.000003074816,0.0001362002,0.0001503606,0.0003673798,0.0002738838,0.0002650718
0.5666667,0.0003765879,0.000363723,0.000003644919,0.0008695173,0.000003096122,0.0001349445,0.0001489955,0.0003640351,0.0002716313,0.0002626656
0.575,0.0003735519,0.0003604632,0.000003660834,0.00085952,0.000003117233,0.0001337175,0.0001476613,0.0003607663,0.0002694265,0.0002603139
0.5833333,0.0003705791,0.0003572764,0.000003676674,0.0008497785,0.000003138152,0.0001325182,0.000146357,0.0003575709,0.0002672679,0.0002580149
0.5916666,0.0003676677,0.0003541606,0.000003692441,0.0008402844,0.000003158884,0.0001313459,0.0001450817,0.0003544466,0.0002651541,0.000255767
0.6,0.0003648157,0.0003511134,0.000003708133,0.0008310296,0.000003179433,0.0001301997,0.0001438345,0.0003513913,0.0002630837,0.0002535686
0.6083333,0.0003620212,0.0003481329,0.000003723753,0.0008220066,0.000003199803,0.0001290787,0.0001426146,0.0003484029,0.0002610552,0.0002514183
0.6166667,0.0003592822,0.0003452168,0.0000037393,0.0008132081,0.000003219998,0.0001279822,0.0001414211,0.0003454791,0.0002590673,0.0002493144
0.625,0.0003565974,0.0003423633,0.000003754776,0.0008046265,0.000003240022,0.0001269095,0.0001402532,0.0003426183,0.0002571189,0.0002472557
0.6333333,0.0003539649,0.0003395705,0.00000377018,0.0007962551,0.000003259879,0.0001258598,0.0001391101,0.0003398183,0.0002552087,0.0002452407
0.6416667,0.0003513831,0.0003368365,0.000003785515,0.000788087,0.000003279572,0.0001248325,0.000137991,0.0003370774,0.0002533355,0.0002432682
0.65,0.0003488505,0.0003341596,0.00000380078,0.000780116,0.000003299104,0.0001238268,0.0001368954,0.0003343938,0.0002514983,0.0002413368
0.6583334,0.0003463657,0.0003315381,0.000003815976,0.0007723356,0.000003318479,0.0001228421,0.0001358224,0.0003317658,0.000249696,0.0002394454
0.6666667,0.0003439274,0.0003289703,0.000003831104,0.0007647397,0.0000033377,0.0001218778,0.0001347713,0.0003291917,0.0002479275,0.0002375927
0.675,0.0003415342,0.0003264547,0.000003846164,0.0007573224,0.000003356771,0.0001209334,0.0001337416,0.00032667,0.0002461921,0.0002357776
0.6833333,0.0003391848,0.0003239897,0.000003861157,0.0007500784,0.000003375694,0.0001200081,0.0001327326,0.000324199,0.0002444885,0.0002339989
0.6916667,0.0003368779,0.0003215737,0.000003876083,0.0007430019,0.000003394472,0.0001191014,0.0001317437,0.0003217773,0.000242816,0.0002322557
0.7,0.0003346123,0.0003192053,0.000003890943,0.0007360879,0.000003413109,0.0001182128,0.0001307743,0.0003194035,0.0002411736,0.0002305468
0.7083333,0.0003323869,0.0003168832,0.000003905738,0.0007293311,0.000003431607,0.0001173417,0.0001298238,0.000317076,0.0002395606,0.0002288712
0.7166666,0.0003302004,0.000314606,0.000003920468,0.0007227269,0.000003449969,0.0001164876,0.0001288916,0.0003147936,0.000237976,0.000227228
0.725,0.0003280518,0.0003123723,0.000003935134,0.0007162706,0.000003468197,0.0001156501,0.0001279773,0.0003125549,0.000236419,0.0002256162
0.7333333,0.0003259399,0.000310181,0.000003949737,0.0007099577,0.000003486294,0.0001148285,0.0001270803,0.0003103586,0.0002348888,0.0002240349
0.7416667,0.000323864,0.0003080308,0.000003964276,0.0007037836,0.000003504262,0.0001140226,0.0001262001,0.0003082037,0.0002333848,0.0002224833
0.75,0.0003218228,0.0003059205,0.000003978753,0.0006977443,0.000003522105,0.0001132318,0.0001253363,0.0003060888,0.0002319062,0.0002209605
0.7583333,0.0003198154,0.0003038489,0.000003993167,0.0006918356,0.000003539824,0.0001124557,0.0001244883,0.0003040128,0.0002304522,0.0002194656
0.7666667,0.0003178407,0.0003018151,0.000004007521,0.0006860538,0.000003557421,0.0001116938,0.0001236557,0.0003019747,0.0002290221,0.0002179979
0.775,0.0003158977,0.0002998178,0.000004021812,0.0006803952,0.000003574899,0.0001109458,0.0001228381,0.0002999732,0.0002276152,0.0002165566
0.7833334,0.0003139857,0.0002978561,0.000004036044,0.000674856,0.000003592261,0.0001102113,0.0001220351,0.0002980075,0.0002262309,0.0002151409
0.7916667,0.0003121043,0.0002959291,0.000004050216,0.0006694322,0.000003609507,0.0001094899,0.0001212462,0.0002960765,0.0002248688,0.0002137503
0.8,0.0003102522,0.0002940357,0.000004064328,0.0006641208,0.00000362664,0.0001087812,0.0001204711,0.0002941793,0.0002235281,0.0002123838
0.8083333,0.0003084285,0.000292175,0.000004078381,0.0006589186,0.000003643662,0.0001080849,0.0001197094,0.0002923149,0.0002222082,0.000211041
0.8166667,0.0003066325,0.000290346,0.000004092376,0.0006538223,0.000003660575,0.0001074006,0.0001189606,0.0002904823,0.0002209084,0.000209721
0.825,0.0003048631,0.0002885479,0.000004106312,0.0006488289,0.000003677382,0.000106728,0.0001182245,0.0002886807,0.0002196282,0.0002084233
0.8333333,0.0003031205,0.0002867799,0.000004120192,0.0006439351,0.000003694082,0.0001060668,0.0001175007,0.0002869093,0.0002183673,0.0002071473
0.8416666,0.0003014035,0.0002850411,0.000004134014,0.0006391382,0.000003710679,0.0001054167,0.0001167888,0.0002851673,0.0002171252,0.0002058924
0.85,0.0002997114,0.0002833309,0.000004147779,0.0006344353,0.000003727175,0.0001047773,0.0001160887,0.0002834539,0.0002159012,0.0002046581
0.8583333,0.0002980435,0.0002816482,0.000004161488,0.0006298237,0.00000374357,0.0001041484,0.0001153998,0.0002817682,0.000214695,0.0002034436
0.8666667,0.0002963993,0.0002799925,0.000004175141,0.0006253007,0.000003759867,0.0001035296,0.0001147219,0.0002801094,0.0002135059,0.0002022486
0.875,0.000294778,0.0002783629,0.000004188739,0.0006208637,0.000003776066,0.0001029208,0.0001140547,0.0002784769,0.0002123336,0.0002010724
0.8833333,0.0002931793,0.0002767589,0.000004202283,0.0006165106,0.000003792171,0.0001023216,0.000113398,0.0002768701,0.0002111777,0.0001999147
0.8916667,0.0002916026,0.0002751798,0.000004215771,0.0006122388,0.000003808181,0.0001017318,0.0001127515,0.0002752882,0.0002100379,0.0001987749
0.9,0.0002900472,0.0002736248,0.000004229206,0.0006080458,0.000003824099,0.0001011511,0.0001121148,0.0002737305,0.0002089136,0.0001976525
0.9083334,0.0002885127,0.0002720933,0.000004242587,0.0006039294,0.000003839926,0.0001005793,0.0001114878,0.0002721965,0.0002078045,0.0001965471
0.9166667,0.0002869986,0.0002705848,0.000004255915,0.0005998875,0.000003855663,0.0001000162,0.0001108701,0.0002706854,0.0002067103,0.0001954582
0.925,0.0002855043,0.0002690986,0.00000426919,0.000595918,0.000003871312,0.00009946153,0.0001102616,0.0002691968,0.0002056305,0.0001943855
0.9333333,0.0002840293,0.0002676341,0.000004282413,0.0005920191,0.000003886874,0.00009891508,0.000109662,0.00026773,0.0002045648,0.0001933284
0.9416667,0.0002825733,0.0002661909,0.000004295584,0.0005881886,0.000003902351,0.00009837663,0.0001090711,0.0002662844,0.0002035129,0.0001922866
0.95,0.0002811357,0.0002647683,0.000004308703,0.0005844247,0.000003917743,0.00009784599,0.0001084886,0.0002648596,0.0002024744,0.0001912598
0.9583333,0.0002797162,0.0002633659,0.000004321771,0.0005807254,0.000003933051,0.00009732295,0.0001079144,0.000263455,0.000201449,0.0001902474
0.9666666,0.0002783142,0.0002619831,0.000004334788,0.0005770891,0.000003948278,0.00009680731,0.0001073482,0.0002620701,0.0002004365,0.0001892492
0.975,0.0002769293,0.0002606194,0.000004347754,0.0005735141,0.000003963423,0.0000962989,0.0001067898,0.0002607044,0.0001994364,0.0001882648
0.9833333,0.0002755613,0.0002592744,0.000004360671,0.0005699988,0.00000397849,0.00009579754,0.0001062391,0.0002593574,0.0001984486,0.0001872939
0.9916667,0.0002742096,0.0002579476,0.000004373537,0.0005665415,0.000003993477,0.00009530303,0.0001056958,0.0002580286,0.0001974726,0.0001863361
1,0.0002728738,0.0002566385,0.000004386354,0.0005631406,0.000004008386,0.00009481523,0.0001051598,0.0002567177,0.0001965083,0.0001853911
1.008333,0.0002715536,0.0002553468,0.000004399123,0.0005597946,0.000004023219,0.00009433395,0.0001046308,0.0002554241,0.0001955553,0.0001844585
1.016667,0.0002702487,0.0002540719,0.000004411842,0.0005565022,0.000004037977,0.00009385905,0.0001041088,0.0002541475,0.0001946134,0.0001835382
1.025,0.0002689589,0.0002528136,0.000004424513,0.0005532618,0.00000405266,0.00009339039,0.0001035935,0.0002528874,0.0001936825,0.0001826298
1.033333,0.0002676837,0.0002515714,0.000004437136,0.0005500722,0.000004067269,0.0000929278,0.0001030849,0.0002516435,0.0001927622,0.000181733
1.041667,0.0002664228,0.0002503449,0.000004449711,0.000546932,0.000004081805,0.00009247113,0.0001025826,0.0002504154,0.0001918522,0.0001808476
1.05,0.0002651757,0.0002491338,0.000004462239,0.00054384,0.00000409627,0.00009202025,0.0001020867,0.0002492026,0.0001909525,0.0001799732
1.058333,0.0002639423,0.0002479376,0.000004474719,0.0005407948,0.000004110664,0.00009157501,0.0001015968,0.0002480049,0.0001900626,0.0001791097
1.066667,0.0002627222,0.000246756,0.000004487154,0.0005377952,0.000004124988,0.00009113527,0.000101113,0.0002468218,0.0001891824,0.0001782566
1.075,0.000261515,0.0002455887,0.000004499541,0.0005348402,0.000004139243,0.0000907009,0.000100635,0.0002456531,0.0001883116,0.0001774139
1.083333,0.0002603204,0.0002444353,0.000004511883,0.0005319284,0.000004153429,0.00009027177,0.0001001626,0.0002444982,0.0001874499,0.0001765812
1.091667,0.0002591381,0.0002432955,0.000004524178,0.0005290589,0.000004167549,0.00008984773,0.00009969586,0.000243357,0.0001865972,0.0001757582
1.1,0.0002579684,0.0002421691,0.000004536429,0.0005262308,0.000004181602,0.00008942879,0.00009923461,0.0002422293,0.0001857537,0.000174945
1.108333,0.000256811,0.0002410559,0.000004548634,0.0005234429,0.000004195588,0.00008901479,0.00009877872,0.0002411148,0.000184919,0.0001741413
1.116667,0.0002556653,0.0002399554,0.000004560794,0.0005206942,0.000004209509,0.00008860557,0.00009832806,0.000240013,0.0001840929,0.0001733468
1.125,0.000254531,0.0002388674,0.000004572909,0.0005179837,0.000004223366,0.00008820105,0.00009788248,0.0002389237,0.0001832751,0.0001725612
1.133333,0.000253408,0.0002377915,0.00000458498,0.0005153104,0.000004237159,0.0000878011,0.00009744188,0.0002378466,0.0001824655,0.0001717844
1.141667,0.0002522959,0.0002367275,0.000004597007,0.0005126733,0.00000425089,0.00008740561,0.00009700614,0.0002367814,0.0001816638,0.0001710162
1.15,0.0002511944,0.0002356751,0.000004608991,0.0005100716,0.000004264558,0.00008701449,0.00009657514,0.0002357279,0.0001808698,0.0001702563
1.158333,0.0002501033,0.000234634,0.000004620931,0.0005075042,0.000004278165,0.00008662761,0.00009614877,0.0002346856,0.0001800834,0.0001695046
1.166667,0.0002490224,0.0002336039,0.000004632828,0.0005049703,0.000004291711,0.00008624487,0.00009572691,0.0002336545,0.0001793043,0.0001687608
1.175,0.0002479512,0.0002325846,0.000004644682,0.0005024691,0.000004305198,0.00008586618,0.00009530945,0.0002326341,0.0001785324,0.0001680249
1.183333,0.0002468909,0.0002315764,0.000004656493,0.0005000007,0.000004318624,0.00008549165,0.00009489652,0.0002316248,0.0001777683,0.0001672969
1.191667,0.0002458403,0.0002305786,0.000004668262,0.0004975637,0.000004331991,0.00008512105,0.00009448788,0.000230626,0.0001770113,0.0001665764
1.2,0.0002447993,0.000229591,0.000004679989,0.0004951573,0.0000043453,0.00008475429,0.00009408341,0.0002296374,0.0001762613,0.0001658633
1.208333,0.0002437677,0.0002286134,0.000004691673,0.0004927806,0.000004358551,0.00008439128,0.00009368304,0.0002286589,0.000175518,0.0001651574
1.216667,0.0002427452,0.0002276456,0.000004703317,0.000490433,0.000004371745,0.00008403195,0.00009328667,0.0002276901,0.0001747814,0.0001644586
1.225,0.0002417318,0.0002266874,0.000004714919,0.0004881137,0.000004384882,0.0000836762,0.00009289421,0.000226731,0.0001740513,0.0001637667
1.233333,0.0002407271,0.0002257385,0.00000472648,0.0004858221,0.000004397964,0.00008332397,0.00009250558,0.0002257812,0.0001733276,0.0001630815
1.241667,0.000239731,0.0002247987,0.000004738,0.0004835573,0.000004410991,0.00008297515,0.00009212068,0.0002248406,0.0001726101,0.0001624029
1.25,0.0002387432,0.0002238679,0.00000474948,0.0004813187,0.000004423962,0.00008262969,0.00009173944,0.0002239089,0.0001718987,0.0001617307
1.258333,0.0002377639,0.0002229459,0.00000476092,0.000479106,0.000004436879,0.00008228754,0.00009136181,0.000222986,0.0001711934,0.000161065
1.266667,0.0002367932,0.0002220328,0.000004772319,0.0004769193,0.000004449743,0.00008194874,0.00009098784,0.0002220721,0.0001704944,0.0001604056
1.275,0.0002358306,0.0002211282,0.000004783679,0.0004747573,0.000004462553,0.00008161313,0.00009061734,0.0002211668,0.0001698012,0.0001597524
1.283333,0.0002348759,0.000220232,0.000004794999,0.0004726195,0.00000447531,0.00008128064,0.00009025026,0.0002202698,0.0001691138,0.0001591052
1.291667,0.0002339291,0.0002193439,0.00000480628,0.0004705052,0.000004488014,0.00008095122,0.00008988652,0.0002193809,0.0001684321,0.0001584639
1.3,0.0002329901,0.0002184639,0.000004817521,0.0004684141,0.000004500667,0.00008062481,0.00008952607,0.0002185001,0.0001677559,0.0001578284
1.308333,0.0002320585,0.0002175917,0.000004828724,0.0004663455,0.000004513269,0.00008030134,0.00008916883,0.0002176272,0.0001670853,0.0001571986
1.316667,0.0002311345,0.0002167272,0.000004839888,0.0004642989,0.00000452582,0.00007998075,0.00008881476,0.0002167621,0.00016642,0.0001565743
1.325,0.0002302178,0.0002158703,0.000004851014,0.0004622738,0.00000453832,0.00007966301,0.00008846377,0.0002159045,0.0001657601,0.0001559555
1.333333,0.0002293083,0.0002150208,0.000004862101,0.0004602697,0.00000455077,0.00007934804,0.00008811582,0.0002150543,0.0001651054,0.0001553421
1.341667,0.0002284059,0.0002141787,0.000004873151,0.0004582865,0.000004563171,0.00007903582,0.00008777089,0.0002142115,0.0001644558,0.0001547339
1.35,0.0002275105,0.0002133438,0.000004884163,0.0004563239,0.000004575523,0.00007872633,0.00008742892,0.000213376,0.0001638114,0.000154131
1.358333,0.0002266221,0.000212516,0.000004895137,0.0004543812,0.000004587826,0.00007841948,0.00008708985,0.0002125475,0.0001631719,0.0001535332
1.366667,0.0002257404,0.0002116951,0.000004906075,0.000452458,0.000004600081,0.00007811523,0.00008675363,0.000211726,0.0001625374,0.0001529404
1.375,0.0002248655,0.0002108811,0.000004916975,0.0004505539,0.000004612287,0.00007781354,0.00008642019,0.0002109114,0.0001619077,0.0001523525
1.383333,0.0002239971,0.0002100738,0.000004927838,0.0004486685,0.000004624446,0.00007751435,0.00008608952,0.0002101035,0.0001612828,0.0001517695
1.391667,0.0002231353,0.0002092731,0.000004938664,0.0004468014,0.000004636558,0.00007721764,0.00008576154,0.0002093022,0.0001606626,0.0001511913
1.4,0.0002222798,0.0002084788,0.000004949455,0.0004449524,0.000004648623,0.00007692335,0.00008543622,0.0002085074,0.000160047,0.0001506177
1.408333,0.0002214307,0.000207691,0.000004960209,0.000443121,0.000004660642,0.00007663146,0.00008511352,0.000207719,0.000159436,0.0001500487
1.416667,0.0002205878,0.0002069094,0.000004970927,0.0004413069,0.000004672615,0.00007634191,0.00008479338,0.0002069369,0.0001588295,0.0001494843
1.425,0.000219751,0.0002061341,0.000004981609,0.0004395098,0.000004684543,0.00007605468,0.00008447579,0.000206161,0.0001582274,0.0001489244
1.433333,0.0002189202,0.0002053648,0.000004992256,0.0004377295,0.000004696425,0.00007576973,0.00008416069,0.0002053913,0.0001576297,0.0001483688
1.441667,0.0002180955,0.0002046016,0.000005002867,0.0004359655,0.000004708262,0.00007548702,0.00008384805,0.0002046275,0.0001570363,0.0001478176
1.45,0.0002172766,0.0002038442,0.000005013443,0.0004342176,0.000004720055,0.00007520651,0.00008353782,0.0002038696,0.0001564471,0.0001472706
1.458333,0.0002164634,0.0002030926,0.000005023983,0.0004324855,0.000004731803,0.00007492818,0.00008322997,0.0002031176,0.0001558622,0.0001467279
1.466667,0.0002156561,0.0002023468,0.00000503449,0.0004307689,0.000004743507,0.00007465197,0.00008292447,0.0002023713,0.0001552813,0.0001461892
1.475,0.0002148543,0.0002016066,0.000005044961,0.0004290674,0.000004755168,0.00007437787,0.00008262126,0.0002016306,0.0001547046,0.0001456546
1.483333,0.000214058,0.000200872,0.000005055399,0.0004273809,0.000004766786,0.00007410585,0.00008232034,0.0002008955,0.0001541318,0.0001451241
1.491667,0.0002132672,0.0002001428,0.000005065801,0.0004257091,0.000004778361,0.00007383586,0.00008202164,0.0002001659,0.000153563,0.0001445974
1.5,0.0002124819,0.0001994189,0.000005076171,0.0004240517,0.000004789893,0.00007356788,0.00008172515,0.0001994416,0.0001529981,0.0001440747
1.508333,0.0002117019,0.0001987005,0.000005086506,0.0004224085,0.000004801384,0.00007330189,0.00008143084,0.0001987227,0.0001524371,0.0001435558
1.516667,0.0002109272,0.0001979872,0.000005096807,0.0004207793,0.000004812832,0.00007303785,0.00008113869,0.0001980091,0.0001518799,0.0001430407
1.525,0.0002101577,0.0001972792,0.000005107075,0.0004191637,0.000004824238,0.00007277575,0.00008084864,0.0001973006,0.0001513264,0.0001425293
1.533333,0.0002093934,0.0001965762,0.00000511731,0.0004175616,0.000004835603,0.00007251553,0.00008056068,0.0001965972,0.0001507767,0.0001420216
1.541667,0.0002086341,0.0001958782,0.000005127511,0.0004159727,0.000004846927,0.00007225719,0.00008027477,0.0001958988,0.0001502307,0.0001415175
1.55,0.0002078798,0.0001951852,0.00000513768,0.0004143968,0.000004858211,0.00007200069,0.00007999088,0.0001952054,0.0001496882,0.000141017
1.558333,0.0002071305,0.000194497,0.000005147816,0.0004128336,0.000004869454,0.00007174601,0.00007970898,0.0001945168,0.0001491494,0.00014052
1.566667,0.0002063861,0.0001938136,0.00000515792,0.0004112829,0.000004880656,0.00007149311,0.00007942905,0.0001938331,0.000148614,0.0001400264
1.575,0.0002056464,0.000193135,0.000005167991,0.0004097445,0.00000489182,0.00007124197,0.00007915105,0.0001931541,0.0001480821,0.0001395363
1.583333,0.0002049116,0.000192461,0.00000517803,0.0004082182,0.000004902943,0.00007099258,0.00007887497,0.0001924798,0.0001475537,0.0001390495
1.591667,0.0002041815,0.0001917918,0.000005188037,0.0004067041,0.000004914027,0.00007074492,0.00007860081,0.0001918101,0.0001470287,0.0001385661
1.6,0.0002034561,0.000191127,0.000005198012,0.0004052018,0.000004925072,0.00007049897,0.00007832851,0.000191145,0.0001465071,0.000138086
1.608333,0.0002027353,0.0001904668,0.000005207955,0.000403711,0.000004936077,0.00007025469,0.00007805805,0.0001904845,0.0001459889,0.0001376092
1.616667,0.0002020191,0.000189811,0.000005217867,0.0004022317,0.000004947045,0.00007001207,0.00007778942,0.0001898283,0.0001454739,0.0001371355
1.625,0.0002013074,0.0001891596,0.000005227748,0.0004007635,0.000004957974,0.00006977108,0.00007752258,0.0001891766,0.0001449622,0.0001366651
1.633333,0.0002006001,0.0001885125,0.000005237597,0.0003993063,0.000004968866,0.0000695317,0.00007725751,0.0001885292,0.0001444537,0.0001361977
1.641667,0.0001998973,0.0001878697,0.000005247416,0.00039786,0.000004979719,0.00006929391,0.00007699418,0.0001878861,0.0001439484,0.0001357334
1.65,0.0001991988,0.0001872311,0.000005257204,0.0003964243,0.000004990535,0.00006905768,0.00007673259,0.0001872471,0.0001434462,0.0001352722
1.658333,0.0001985047,0.0001865967,0.000005266961,0.0003949991,0.000005001314,0.00006882301,0.00007647269,0.0001866124,0.0001429472,0.000134814
1.666667,0.0001978149,0.0001859664,0.000005276687,0.0003935844,0.000005012056,0.00006858987,0.0000762145,0.0001859818,0.0001424512,0.0001343588
1.675,0.0001971293,0.0001853402,0.000005286384,0.00039218,0.00000502276,0.00006835826,0.00007595799,0.0001853553,0.0001419583,0.0001339065
1.683333,0.0001964479,0.0001847181,0.00000529605,0.0003907857,0.000005033429,0.00006812815,0.00007570312,0.0001847329,0.0001414685,0.0001334571
1.691667,0.0001957706,0.0001840999,0.000005305686,0.0003894014,0.000005044061,0.00006789952,0.00007544988,0.0001841144,0.0001409816,0.0001330106
1.7,0.0001950975,0.0001834856,0.000005315293,0.0003880269,0.000005054657,0.00006767236,0.00007519826,0.0001834999,0.0001404977,0.000132567
1.708333,0.0001944284,0.0001828753,0.000005324869,0.0003866621,0.000005065217,0.00006744664,0.00007494823,0.0001828892,0.0001400168,0.0001321262
1.716667,0.0001937634,0.0001822688,0.000005334417,0.0003853068,0.000005075742,0.00006722235,0.00007469978,0.0001822825,0.0001395387,0.0001316881
1.725,0.0001931024,0.0001816661,0.000005343934,0.000383961,0.000005086231,0.00006699948,0.00007445288,0.0001816795,0.0001390635,0.0001312528
1.733333,0.0001924453,0.0001810672,0.000005353423,0.0003826244,0.000005096685,0.000066778,0.00007420753,0.0001810803,0.0001385912,0.0001308202
1.741667,0.0001917922,0.000180472,0.000005362883,0.0003812969,0.000005107104,0.00006655791,0.0000739637,0.0001804848,0.0001381217,0.0001303903
1.75,0.0001911429,0.0001798804,0.000005372313,0.0003799786,0.000005117488,0.00006633919,0.00007372138,0.000179893,0.000137655,0.0001299631
1.758333,0.0001904975,0.0001792926,0.000005381716,0.0003786693,0.000005127838,0.00006612184,0.00007348057,0.0001793049,0.0001371911,0.0001295385
1.766667,0.0001898558,0.0001787083,0.000005391089,0.0003773687,0.000005138154,0.00006590581,0.00007324123,0.0001787204,0.0001367299,0.0001291165
1.775,0.000189218,0.0001781277,0.000005400434,0.000376077,0.000005148435,0.00006569112,0.00007300336,0.0001781395,0.0001362714,0.0001286971
1.783333,0.0001885839,0.0001775505,0.000005409751,0.0003747938,0.000005158683,0.00006547775,0.00007276693,0.0001775621,0.0001358157,0.0001282802
1.791667,0.0001879535,0.0001769769,0.00000541904,0.0003735192,0.000005168897,0.00006526567,0.00007253194,0.0001769883,0.0001353625,0.0001278659
1.8,0.0001873267,0.0001764068,0.0000054283,0.000372253,0.000005179077,0.00006505488,0.00007229838,0.0001764179,0.0001349121,0.0001274541
1.808333,0.0001867036,0.00017584,0.000005437533,0.0003709951,0.000005189224,0.00006484537,0.00007206621,0.0001758509,0.0001344642,0.0001270448
1.816667,0.0001860841,0.0001752767,0.000005446738,0.0003697454,0.000005199338,0.00006463712,0.00007183544,0.0001752874,0.000134019,0.0001266379
1.825,0.0001854682,0.0001747168,0.000005455916,0.0003685039,0.00000520942,0.00006443013,0.00007160605,0.0001747272,0.0001335763,0.0001262334
1.833333,0.0001848558,0.0001741602,0.000005465066,0.0003672704,0.000005219468,0.00006422436,0.00007137803,0.0001741703,0.0001331362,0.0001258314
1.841667,0.000184247,0.0001736069,0.000005474189,0.0003660448,0.000005229484,0.00006401983,0.00007115137,0.0001736168,0.0001326986,0.0001254317
1.85,0.0001836416,0.0001730568,0.000005483285,0.0003648271,0.000005239468,0.00006381651,0.00007092604,0.0001730666,0.0001322635,0.0001250345
1.858333,0.0001830397,0.00017251,0.000005492354,0.0003636172,0.00000524942,0.0000636144,0.00007070204,0.0001725195,0.000131831,0.0001246395
1.866667,0.0001824412,0.0001719665,0.000005501396,0.000362415,0.00000525934,0.00006341348,0.00007047936,0.0001719758,0.0001314008,0.0001242469
1.875,0.0001818461,0.0001714261,0.000005510412,0.0003612203,0.000005269228,0.00006321374,0.00007025799,0.0001714352,0.0001309731,0.0001238566
